id,iso_code_2t,iso_code_2b,iso_code_1,name,frequency,iso_code_3
6146,,,,Campidanese Sardinian,0,sro
363,srp,srp,sr,Serbian,1,srp
6147,,,,Sirionó,0,srq
395,srr,srr,,Serer,1,srr
6148,,,,Sarsi,0,srs
6149,,,,Sauri,0,srt
6150,,,,Suruí,0,sru
6151,,,,Southern Sorsoganon,0,srv
6152,,,,Serua,0,srw
6153,,,,Sirmauri,0,srx
6154,,,,Sera,0,sry
6155,,,,Shahmirzadi,0,srz
6156,,,,Southern Sama,0,ssb
6157,,,,Suba-Simbiti,0,ssc
6158,,,,Siroi,0,ssd
6159,,,,Balangingi,0,sse
6160,,,,Thao,0,ssf
6161,,,,Seimat,0,ssg
6162,,,,Shihhi Arabic,0,ssh
6163,,,,Sansi,0,ssi
6164,,,,Sausi,0,ssj
6165,,,,Sunam,0,ssk
6166,,,,Western Sisaala,0,ssl
6167,,,,Semnam,0,ssm
6168,,,,Waata,0,ssn
6169,,,,Sissano,0,sso
6170,,,,Spanish Sign Language,0,ssp
6171,,,,So'a,0,ssq
6172,,,,Swiss-French Sign Language,0,ssr
6173,,,,Sô,0,sss
6174,,,,Sinasina,0,sst
6175,,,,Susuami,0,ssu
6176,,,,Shark Bay,0,ssv
397,ssw,ssw,ss,Swati,1,ssw
6177,,,,Samberigi,0,ssx
6178,,,,Saho,0,ssy
6179,,,,Sengseng,0,ssz
6180,,,,Settla,0,sta
6181,,,,Northern Subanen,0,stb
6182,,,,Sentinel,0,std
6183,,,,Liana-Seti,0,ste
6184,,,,Seta,0,stf
6185,,,,Trieng,0,stg
6186,,,,Shelta,0,sth
6187,,,,Bulo Stieng,0,sti
6188,,,,Matya Samo,0,stj
6189,,,,Arammba,0,stk
6190,,,,Stellingwerfs,0,stl
6191,,,,Setaman,0,stm
6192,,,,Owa,0,stn
6193,,,,Stoney,0,sto
6194,,,,Southeastern Tepehuan,0,stp
6195,,,,Saterfriesisch,0,stq
6196,,,,Straits Salish,0,str
6197,,,,Shumashti,0,sts
6198,,,,Budeh Stieng,0,stt
6199,,,,Samtao,0,stu
6200,,,,Silt'e,0,stv
6201,,,,Satawalese,0,stw
6202,,,,Sulka,0,sua
6203,,,,Suku,0,sub
6204,,,,Western Subanon,0,suc
6205,,,,Suena,0,sue
6206,,,,Suganga,0,sug
6207,,,,Suki,0,sui
6208,,,,Shubi,0,suj
398,suk,suk,,Sukuma,1,suk
399,sun,sun,su,Sundanese,1,sun
6209,,,,Suri,0,suq
6210,,,,Mwaghavul,0,sur
400,sus,sus,,Susu,1,sus
6211,,,,Subtiaba,0,sut
6212,,,,Puroik,0,suv
6213,,,,Sumbwa,0,suw
401,sux,sux,,Sumerian,0,sux
6214,,,,Suyá,0,suy
6215,,,,Sunwar,0,suz
6216,,,,Svan,0,sva
6217,,,,Ulau-Suain,0,svb
6218,,,,Vincentian Creole English,0,svc
6219,,,,Serili,0,sve
6220,,,,Slovakian Sign Language,0,svk
6221,,,,Savara,0,svr
6222,,,,Savosavo,0,svs
6223,,,,Skalvian,0,svx
402,swa,swa,sw,Swahili,1,swa
6224,,,,Maore Comorian,0,swb
6225,,,,Congo Swahili,0,swc
6226,,,,Sere,0,swf
6227,,,,Swabian,0,swg
6228,,,,Swahili (individual language),0,swh
6229,,,,Sui,0,swi
6230,,,,Sira,0,swj
6231,,,,Malawi Sena,0,swk
6232,,,,Swedish Sign Language,0,swl
6233,,,,Samosa,0,swm
6234,,,,Sawknah,0,swn
6235,,,,Shanenawa,0,swo
6236,,,,Suau,0,swp
6237,,,,Sharwa,0,swq
6238,,,,Saweru,0,swr
6239,,,,Seluwasan,0,sws
6240,,,,Sawila,0,swt
6241,,,,Suwawa,0,swu
6242,,,,Shekhawati,0,swv
6243,,,,Sowa,0,sww
6244,,,,Suruahá,0,swx
6245,,,,Sarua,0,swy
6246,,,,Suba,0,sxb
6247,,,,Sicanian,0,sxc
6248,,,,Sighu,0,sxe
6249,,,,Shixing,0,sxg
6250,,,,Southern Kalapuya,0,sxk
6251,,,,Selian,0,sxl
6252,,,,Samre,0,sxm
6253,,,,Sangir,0,sxn
6254,,,,Sorothaptic,0,sxo
6255,,,,Saaroa,0,sxr
6256,,,,Sasaru,0,sxs
6257,,,,Upper Saxon,0,sxu
6258,,,,Saxwe Gbe,0,sxw
6259,,,,Siang,0,sya
6260,,,,Central Subanen,0,syb
481,syc,syc,,Classical Syriac,0,syc
6261,,,,Seki,0,syi
6262,,,,Sukur,0,syk
6263,,,,Sylheti,0,syl
6264,,,,Maya Samo,0,sym
6265,,,,Senaya,0,syn
6266,,,,Suoy,0,syo
404,syr,syr,,Syriac,1,syr
6267,,,,Sinyar,0,sys
6268,,,,Kagate,0,syw
6269,,,,Al-Sayyid Bedouin Sign Language,0,syy
6270,,,,Semelai,0,sza
6271,,,,Ngalum,0,szb
6272,,,,Semaq Beri,0,szc
6273,,,,Seru,0,szd
6274,,,,Seze,0,sze
6275,,,,Sengele,0,szg
6276,,,,Silesian,0,szl
6277,,,,Sula,0,szn
6278,,,,Suabo,0,szp
6279,,,,Isu (Fako Division),0,szv
6280,,,,Sawai,0,szw
6281,,,,Lower Tanana,0,taa
6282,,,,Tabassaran,0,tab
6283,,,,Lowland Tarahumara,0,tac
6284,,,,Tause,0,tad
6285,,,,Tariana,0,tae
6286,,,,Tapirapé,0,taf
6287,,,,Tagoi,0,tag
405,tah,tah,ty,Tahitian,1,tah
6288,,,,Eastern Tamang,0,taj
6289,,,,Tala,0,tak
6290,,,,Tal,0,tal
407,tam,tam,ta,Tamil,1,tam
6291,,,,Tangale,0,tan
6292,,,,Yami,0,tao
6293,,,,Taabwa,0,tap
6294,,,,Tamasheq,0,taq
6295,,,,Central Tarahumara,0,tar
6296,,,,Tay Boi,0,tas
408,tat,tat,tt,Tatar,1,tat
6297,,,,Upper Tanana,0,tau
6298,,,,Tatuyo,0,tav
6299,,,,Tai,0,taw
6300,,,,Tamki,0,tax
6301,,,,Atayal,0,tay
6302,,,,Tocho,0,taz
6303,,,,Aikanã,0,tba
6304,,,,Tapeba,0,tbb
6305,,,,Takia,0,tbc
6306,,,,Kaki Ae,0,tbd
6307,,,,Tanimbili,0,tbe
6308,,,,Mandara,0,tbf
6309,,,,North Tairora,0,tbg
6310,,,,Thurawal,0,tbh
6311,,,,Gaam,0,tbi
6312,,,,Tiang,0,tbj
6313,,,,Calamian Tagbanwa,0,tbk
6314,,,,Tboli,0,tbl
6315,,,,Tagbu,0,tbm
6316,,,,Barro Negro Tunebo,0,tbn
6317,,,,Tawala,0,tbo
6318,,,,Taworta,0,tbp
6319,,,,Tumtum,0,tbr
6320,,,,Tanguat,0,tbs
6321,,,,Tembo (Kitembo),0,tbt
6322,,,,Tubar,0,tbu
6323,,,,Tobo,0,tbv
6324,,,,Tagbanwa,0,tbw
6325,,,,Kapin,0,tbx
6326,,,,Tabaru,0,tby
6327,,,,Ditammari,0,tbz
6328,,,,Ticuna,0,tca
6329,,,,Tanacross,0,tcb
6330,,,,Datooga,0,tcc
6331,,,,Tafi,0,tcd
6332,,,,Southern Tutchone,0,tce
6333,,,,Malinaltepec Me'phaa,0,tcf
6334,,,,Tamagario,0,tcg
6335,,,,Turks And Caicos Creole English,0,tch
6336,,,,Wára,0,tci
6337,,,,Tchitchege,0,tck
6338,,,,Taman (Myanmar),0,tcl
6339,,,,Tanahmerah,0,tcm
6340,,,,Tichurong,0,tcn
6341,,,,Taungyo,0,tco
6342,,,,Tawr Chin,0,tcp
6343,,,,Kaiy,0,tcq
6344,,,,Torres Strait Creole,0,tcs
6345,,,,T'en,0,tct
6346,,,,Southeastern Tarahumara,0,tcu
6347,,,,Tecpatlán Totonac,0,tcw
6348,,,,Toda,0,tcx
6349,,,,Tulu,0,tcy
6350,,,,Thado Chin,0,tcz
6351,,,,Tagdal,0,tda
6352,,,,Panchpargania,0,tdb
6353,,,,Emberá-Tadó,0,tdc
6354,,,,Tai Nüa,0,tdd
6355,,,,Tiranige Diga Dogon,0,tde
6356,,,,Talieng,0,tdf
6357,,,,Western Tamang,0,tdg
6358,,,,Thulung,0,tdh
6359,,,,Tomadino,0,tdi
6360,,,,Tajio,0,tdj
6361,,,,Tambas,0,tdk
6362,,,,Sur,0,tdl
6363,,,,Tondano,0,tdn
6364,,,,Teme,0,tdo
6365,,,,Tita,0,tdq
6366,,,,Todrah,0,tdr
6367,,,,Doutai,0,tds
6368,,,,Tetun Dili,0,tdt
6369,,,,Tempasuk Dusun,0,tdu
6370,,,,Toro,0,tdv
6371,,,,Tandroy-Mahafaly Malagasy,0,tdx
6372,,,,Tadyawan,0,tdy
6373,,,,Temiar,0,tea
6374,,,,Tetete,0,teb
6375,,,,Terik,0,tec
6376,,,,Tepo Krumen,0,ted
6377,,,,Huehuetla Tepehua,0,tee
6378,,,,Teressa,0,tef
6379,,,,Teke-Tege,0,teg
6380,,,,Tehuelche,0,teh
6381,,,,Torricelli,0,tei
6382,,,,Ibali Teke,0,tek
409,tel,tel,te,Telugu,1,tel
410,tem,tem,,Timne,1,tem
6383,,,,Tama (Colombia),0,ten
6384,,,,Teso,0,teo
6385,,,,Tepecano,0,tep
6386,,,,Temein,0,teq
411,ter,ter,,Tereno,1,ter
6387,,,,Tengger,0,tes
412,tet,tet,,Tetum,1,tet
6388,,,,Soo,0,teu
6389,,,,Teor,0,tev
6390,,,,Tewa (USA),0,tew
6391,,,,Tennet,0,tex
6392,,,,Tulishi,0,tey
6393,,,,Tofin Gbe,0,tfi
6394,,,,Tanaina,0,tfn
6395,,,,Tefaro,0,tfo
6396,,,,Teribe,0,tfr
6397,,,,Ternate,0,tft
6398,,,,Sagalla,0,tga
6399,,,,Tobilung,0,tgb
6400,,,,Tigak,0,tgc
6401,,,,Ciwogai,0,tgd
6402,,,,Eastern Gorkha Tamang,0,tge
6403,,,,Chalikha,0,tgf
6404,,,,Tangga,0,tgg
6405,,,,Tobagonian Creole English,0,tgh
6406,,,,Lawunuia,0,tgi
6407,,,,Tagin,0,tgj
413,tgk,tgk,tg,Tajik,1,tgk
414,tgl,tgl,tl,Tagalog,1,tgl
6408,,,,Tandaganon,0,tgn
6409,,,,Sudest,0,tgo
6410,,,,Tangoa,0,tgp
6411,,,,Tring,0,tgq
6412,,,,Tareng,0,tgr
6413,,,,Nume,0,tgs
6414,,,,Central Tagbanwa,0,tgt
6415,,,,Tanggu,0,tgu
6416,,,,Tingui-Boto,0,tgv
6417,,,,Tagwana Senoufo,0,tgw
6418,,,,Tagish,0,tgx
6419,,,,Togoyo,0,tgy
6420,,,,Tagalaka,0,tgz
415,tha,tha,th,Thai,1,tha
6421,,,,Tai Hang Tong,0,thc
6422,,,,Thayore,0,thd
6423,,,,Chitwania Tharu,0,the
6424,,,,Thangmi,0,thf
6425,,,,Northern Tarahumara,0,thh
6426,,,,Tai Long,0,thi
6427,,,,Tharaka,0,thk
6428,,,,Dangaura Tharu,0,thl
6429,,,,Aheu,0,thm
6430,,,,Thachanadan,0,thn
6431,,,,Thompson,0,thp
6432,,,,Kochila Tharu,0,thq
6433,,,,Rana Tharu,0,thr
6434,,,,Thakali,0,ths
6435,,,,Tahltan,0,tht
6436,,,,Thuri,0,thu
6437,,,,Tahaggart Tamahaq,0,thv
6438,,,,Thudam,0,thw
6439,,,,The,0,thx
6440,,,,Tha,0,thy
6441,,,,Tayart Tamajeq,0,thz
6442,,,,Tidikelt Tamazight,0,tia
6443,,,,Tira,0,tic
6444,,,,Tidong,0,tid
6445,,,,Tifal,0,tif
417,tig,tig,,Tigre,1,tig
6446,,,,Timugon Murut,0,tih
6447,,,,Tiene,0,tii
6448,,,,Tilung,0,tij
6449,,,,Tikar,0,tik
6450,,,,Tillamook,0,til
6451,,,,Timbe,0,tim
6452,,,,Tindi,0,tin
6453,,,,Teop,0,tio
6454,,,,Trimuris,0,tip
6455,,,,Tiéfo,0,tiq
418,tir,tir,ti,Tigrinya,1,tir
6456,,,,Masadiit Itneg,0,tis
6457,,,,Tinigua,0,tit
6458,,,,Adasen,0,tiu
419,tiv,tiv,,Tiv,1,tiv
6459,,,,Tiwi,0,tiw
6460,,,,Southern Tiwa,0,tix
6461,,,,Tiruray,0,tiy
6462,,,,Tai Hongjin,0,tiz
6463,,,,Tajuasohn,0,tja
6464,,,,Tunjung,0,tjg
6465,,,,Northern Tujia,0,tji
6466,,,,Tai Laing,0,tjl
6467,,,,Timucua,0,tjm
6468,,,,Tonjon,0,tjn
6469,,,,Temacine Tamazight,0,tjo
6470,,,,Southern Tujia,0,tjs
6471,,,,Tjurruru,0,tju
6472,,,,Truká,0,tka
6473,,,,Buksa,0,tkb
6474,,,,Tukudede,0,tkd
6475,,,,Takwane,0,tke
6476,,,,Tukumanféd,0,tkf
6477,,,,Tesaka Malagasy,0,tkg
420,tkl,tkl,,Tokelau,1,tkl
6478,,,,Takelma,0,tkm
6479,,,,Toku-No-Shima,0,tkn
6480,,,,Tikopia,0,tkp
6481,,,,Tee,0,tkq
6482,,,,Tsakhur,0,tkr
6483,,,,Takestani,0,tks
6484,,,,Kathoriya Tharu,0,tkt
6485,,,,Upper Necaxa Totonac,0,tku
6486,,,,Teanu,0,tkw
6487,,,,Tangko,0,tkx
6488,,,,Takua,0,tkz
6489,,,,Southwestern Tepehuan,0,tla
6490,,,,Tobelo,0,tlb
6491,,,,Yecuatla Totonac,0,tlc
6492,,,,Talaud,0,tld
6493,,,,Telefol,0,tlf
6494,,,,Tofanma,0,tlg
421,tlh,tlh,,Klingon,1,tlh
422,tli,tli,,Tlingit,1,tli
6495,,,,Talinga-Bwisi,0,tlj
6496,,,,Taloki,0,tlk
6497,,,,Tetela,0,tll
6498,,,,Tolomako,0,tlm
6499,,,,Talondo',0,tln
6500,,,,Talodi,0,tlo
6501,,,,Filomena Mata-Coahuitlán Totonac,0,tlp
6502,,,,Tai Loi,0,tlq
6503,,,,Talise,0,tlr
6504,,,,Tambotalo,0,tls
6505,,,,Teluti,0,tlt
6506,,,,Tulehu,0,tlu
6507,,,,Taliabu,0,tlv
6508,,,,Khehek,0,tlx
6509,,,,Talysh,0,tly
6510,,,,Tama (Chad),0,tma
6511,,,,Katbol,0,tmb
6512,,,,Tumak,0,tmc
6513,,,,Haruai,0,tmd
6514,,,,Tremembé,0,tme
6515,,,,Toba-Maskoy,0,tmf
6516,,,,Ternateño,0,tmg
423,tmh,tmh,,Tamashek,1,tmh
6517,,,,Tutuba,0,tmi
6518,,,,Samarokena,0,tmj
6519,,,,Northwestern Tamang,0,tmk
6520,,,,Tamnim Citak,0,tml
6521,,,,Tai Thanh,0,tmm
6522,,,,Taman (Indonesia),0,tmn
6523,,,,Temoq,0,tmo
6524,,,,Tai Mène,0,tmp
6525,,,,Tumleo,0,tmq
6526,,,,Jewish Babylonian Aramaic (ca. 200-1200 CE),0,tmr
6527,,,,Tima,0,tms
6528,,,,Tasmate,0,tmt
6529,,,,Iau,0,tmu
6530,,,,Tembo (Motembo),0,tmv
6531,,,,Temuan,0,tmw
6532,,,,Tami,0,tmy
6533,,,,Tamanaku,0,tmz
6534,,,,Tacana,0,tna
6535,,,,Western Tunebo,0,tnb
6536,,,,Tanimuca-Retuarã,0,tnc
6537,,,,Angosturas Tunebo,0,tnd
6538,,,,Tinoc Kallahan,0,tne
6539,,,,Tobanga,0,tng
6540,,,,Maiani,0,tnh
6541,,,,Tandia,0,tni
6542,,,,Kwamera,0,tnk
6543,,,,Lenakel,0,tnl
6544,,,,Tabla,0,tnm
6545,,,,North Tanna,0,tnn
6546,,,,Toromono,0,tno
6547,,,,Whitesands,0,tnp
6548,,,,Taino,0,tnq
6549,,,,Bedik,0,tnr
6550,,,,Tenis,0,tns
6551,,,,Tontemboan,0,tnt
6552,,,,Tay Khang,0,tnu
6553,,,,Tangchangya,0,tnv
6554,,,,Tonsawang,0,tnw
6555,,,,Tanema,0,tnx
6556,,,,Tongwe,0,tny
6557,,,,Tonga (Thailand),0,tnz
6558,,,,Toba,0,tob
6559,,,,Coyutla Totonac,0,toc
6560,,,,Toma,0,tod
6561,,,,Tomedes,0,toe
6562,,,,Gizrra,0,tof
424,tog,tog,,Tonga (Nyasa),1,tog
6563,,,,Gitonga,0,toh
6564,,,,Tonga (Zambia),0,toi
6565,,,,Tojolabal,0,toj
6566,,,,Tolowa,0,tol
6567,,,,Tombulu,0,tom
425,ton,ton,to,Tonga (Tonga Islands),1,ton
6568,,,,Xicotepec De Juárez Totonac,0,too
6569,,,,Papantla Totonac,0,top
6570,,,,Toposa,0,toq
6571,,,,Togbo-Vara Banda,0,tor
6572,,,,Highland Totonac,0,tos
6573,,,,Tho,0,tou
6574,,,,Upper Taromi,0,tov
6575,,,,Jemez,0,tow
6576,,,,Tobian,0,tox
6577,,,,Topoiyo,0,toy
6578,,,,To,0,toz
6579,,,,Taupota,0,tpa
6580,,,,Azoyú Me'phaa,0,tpc
6581,,,,Tippera,0,tpe
6582,,,,Tarpia,0,tpf
6583,,,,Kula,0,tpg
426,tpi,tpi,,Tok Pisin,1,tpi
6584,,,,Tapieté,0,tpj
6585,,,,Tupinikin,0,tpk
6586,,,,Tlacoapa Me'phaa,0,tpl
6587,,,,Tampulma,0,tpm
6588,,,,Tupinambá,0,tpn
6589,,,,Tai Pao,0,tpo
6590,,,,Pisaflores Tepehua,0,tpp
6591,,,,Tukpa,0,tpq
6592,,,,Tuparí,0,tpr
6593,,,,Tlachichilco Tepehua,0,tpt
6594,,,,Tampuan,0,tpu
6595,,,,Tanapag,0,tpv
6596,,,,Tupí,0,tpw
6597,,,,Acatepec Me'phaa,0,tpx
6598,,,,Trumai,0,tpy
6599,,,,Tinputz,0,tpz
6600,,,,Tembé,0,tqb
6601,,,,Lehali,0,tql
6602,,,,Turumsa,0,tqm
6603,,,,Tenino,0,tqn
6604,,,,Toaripi,0,tqo
6605,,,,Tomoip,0,tqp
6606,,,,Tunni,0,tqq
6607,,,,Torona,0,tqr
6608,,,,Western Totonac,0,tqt
6609,,,,Touo,0,tqu
6610,,,,Tonkawa,0,tqw
6611,,,,Tirahi,0,tra
6612,,,,Terebu,0,trb
6613,,,,Copala Triqui,0,trc
6614,,,,Turi,0,trd
6615,,,,East Tarangan,0,tre
6616,,,,Trinidadian Creole English,0,trf
6617,,,,Lishán Didán,0,trg
6618,,,,Turaka,0,trh
6619,,,,Trió,0,tri
6620,,,,Toram,0,trj
6621,,,,Traveller Scottish,0,trl
6622,,,,Tregami,0,trm
6623,,,,Trinitario,0,trn
6624,,,,Tarao Naga,0,tro
6625,,,,Kok Borok,0,trp
6626,,,,San Martín Itunyoso Triqui,0,trq
6627,,,,Taushiro,0,trr
6628,,,,Chicahuaxtla Triqui,0,trs
6629,,,,Tunggare,0,trt
6630,,,,Turoyo,0,tru
6631,,,,Taroko,0,trv
6632,,,,Torwali,0,trw
6633,,,,Tringgus-Sembaan Bidayuh,0,trx
6634,,,,Turung,0,try
6635,,,,Torá,0,trz
6636,,,,Tsaangi,0,tsa
6637,,,,Tsamai,0,tsb
6638,,,,Tswa,0,tsc
6639,,,,Tsakonian,0,tsd
6640,,,,Tunisian Sign Language,0,tse
6641,,,,Southwestern Tamang,0,tsf
6642,,,,Tausug,0,tsg
6643,,,,Tsuvan,0,tsh
427,tsi,tsi,,Tsimshian,1,tsi
6644,,,,Tshangla,0,tsj
6645,,,,Tseku,0,tsk
6646,,,,Ts'ün-Lao,0,tsl
6647,,,,Turkish Sign Language,0,tsm
428,tsn,tsn,tn,Tswana,1,tsn
429,tso,tso,ts,Tsonga,1,tso
6648,,,,Northern Toussian,0,tsp
6649,,,,Thai Sign Language,0,tsq
6650,,,,Akei,0,tsr
6651,,,,Taiwan Sign Language,0,tss
6652,,,,Tondi Songway Kiini,0,tst
6653,,,,Tsou,0,tsu
6654,,,,Tsogo,0,tsv
6655,,,,Tsishingini,0,tsw
6656,,,,Mubami,0,tsx
6657,,,,Tebul Sign Language,0,tsy
6658,,,,Purepecha,0,tsz
6659,,,,Tutelo,0,tta
6660,,,,Gaa,0,ttb
6661,,,,Tektiteko,0,ttc
6662,,,,Tauade,0,ttd
6663,,,,Bwanabwana,0,tte
6664,,,,Tuotomb,0,ttf
6665,,,,Tutong,0,ttg
6666,,,,Upper Ta'oih,0,tth
6667,,,,Tobati,0,tti
6668,,,,Tooro,0,ttj
6669,,,,Totoro,0,ttk
6670,,,,Totela,0,ttl
6671,,,,Northern Tutchone,0,ttm
6672,,,,Towei,0,ttn
6673,,,,Lower Ta'oih,0,tto
6674,,,,Tombelala,0,ttp
6675,,,,Tawallammat Tamajaq,0,ttq
6676,,,,Tera,0,ttr
6677,,,,Northeastern Thai,0,tts
6678,,,,Muslim Tat,0,ttt
6679,,,,Torau,0,ttu
6680,,,,Titan,0,ttv
6681,,,,Long Wat,0,ttw
6682,,,,Sikaritai,0,tty
6683,,,,Tsum,0,ttz
6684,,,,Wiarumus,0,tua
6685,,,,Tübatulabal,0,tub
6686,,,,Mutu,0,tuc
6687,,,,Tuxá,0,tud
6688,,,,Tuyuca,0,tue
6689,,,,Central Tunebo,0,tuf
6690,,,,Tunia,0,tug
6691,,,,Taulil,0,tuh
6692,,,,Tupuri,0,tui
6693,,,,Tugutil,0,tuj
430,tuk,tuk,tk,Turkmen,1,tuk
6694,,,,Tula,0,tul
431,tum,tum,,Tumbuka,1,tum
6695,,,,Tunica,0,tun
6696,,,,Tucano,0,tuo
6697,,,,Tedaga,0,tuq
6698,,,,Tuscarora,0,tus
6699,,,,Tututni,0,tuu
6700,,,,Turkana,0,tuv
6701,,,,Tuxináwa,0,tux
6702,,,,Tugen,0,tuy
6703,,,,Turka,0,tuz
6704,,,,Vaghua,0,tva
6705,,,,Tsuvadi,0,tvd
6706,,,,Te'un,0,tve
6707,,,,Southeast Ambrym,0,tvk
435,tvl,tvl,,Tuvalu,1,tvl
6708,,,,Tela-Masbuar,0,tvm
6709,,,,Tavoyan,0,tvn
6710,,,,Tidore,0,tvo
6711,,,,Taveta,0,tvs
6712,,,,Tutsa Naga,0,tvt
6713,,,,Tunen,0,tvu
6714,,,,Sedoa,0,tvw
6715,,,,Timor Pidgin,0,tvy
6716,,,,Twana,0,twa
6717,,,,Western Tawbuid,0,twb
6718,,,,Teshenawa,0,twc
6719,,,,Twents,0,twd
6720,,,,Tewa (Indonesia),0,twe
6721,,,,Northern Tiwa,0,twf
6722,,,,Tereweng,0,twg
6723,,,,Tai Dón,0,twh
436,twi,twi,tw,Twi,1,twi
6724,,,,Tawara,0,twl
6725,,,,Tawang Monpa,0,twm
6726,,,,Twendi,0,twn
6727,,,,Tswapong,0,two
6728,,,,Ere,0,twp
6729,,,,Tasawaq,0,twq
6730,,,,Southwestern Tarahumara,0,twr
6731,,,,Turiwára,0,twt
6732,,,,Termanu,0,twu
6733,,,,Tuwari,0,tww
6734,,,,Tewe,0,twx
6735,,,,Tawoyan,0,twy
6736,,,,Tombonuo,0,txa
6737,,,,Tokharian B,0,txb
6738,,,,Tsetsaut,0,txc
6739,,,,Totoli,0,txe
6740,,,,Tangut,0,txg
6741,,,,Thracian,0,txh
6742,,,,Ikpeng,0,txi
6743,,,,Tomini,0,txm
6744,,,,West Tarangan,0,txn
6745,,,,Toto,0,txo
6746,,,,Tii,0,txq
6747,,,,Tartessian,0,txr
6748,,,,Tonsea,0,txs
6749,,,,Citak,0,txt
6750,,,,Kayapó,0,txu
6751,,,,Tatana,0,txx
6752,,,,Tanosy Malagasy,0,txy
6753,,,,Tauya,0,tya
6754,,,,Kyenga,0,tye
6755,,,,O'du,0,tyh
6756,,,,Teke-Tsaayi,0,tyi
6757,,,,Tai Do,0,tyj
6758,,,,Thu Lao,0,tyl
6759,,,,Kombai,0,tyn
6760,,,,Thaypan,0,typ
6761,,,,Tai Daeng,0,tyr
6762,,,,Tày Sa Pa,0,tys
6763,,,,Tày Tac,0,tyt
6764,,,,Kua,0,tyu
437,tyv,tyv,,Tuvinian,1,tyv
6765,,,,Teke-Tyee,0,tyx
6766,,,,Tày,0,tyz
6767,,,,Tanzanian Sign Language,0,tza
6768,,,,Tzeltal,0,tzh
6769,,,,Tz'utujil,0,tzj
6770,,,,Central Atlas Tamazight,0,tzm
6771,,,,Tugun,0,tzn
6772,,,,Tzotzil,0,tzo
6773,,,,Tabriak,0,tzx
6774,,,,Uamué,0,uam
6775,,,,Kuan,0,uan
6776,,,,Tairuma,0,uar
6777,,,,Ubang,0,uba
6778,,,,Ubi,0,ubi
6779,,,,Buhi'non Bikol,0,ubl
6780,,,,Ubir,0,ubr
6781,,,,Umbu-Ungu,0,ubu
6782,,,,Ubykh,0,uby
6783,,,,Uda,0,uda
6784,,,,Udihe,0,ude
6785,,,,Muduga,0,udg
6786,,,,Udi,0,udi
6787,,,,Ujir,0,udj
6788,,,,Wuzlam,0,udl
438,udm,udm,,Udmurt,1,udm
6789,,,,Uduk,0,udu
6790,,,,Kioko,0,ues
6791,,,,Ufim,0,ufi
439,uga,uga,,Ugaritic,0,uga
6792,,,,Kuku-Ugbanh,0,ugb
6793,,,,Ughele,0,uge
6794,,,,Ugandan Sign Language,0,ugn
6795,,,,Ugong,0,ugo
6796,,,,Uruguayan Sign Language,0,ugy
6797,,,,Uhami,0,uha
6798,,,,Damal,0,uhn
440,uig,uig,ug,Uighur,1,uig
6799,,,,Uisai,0,uis
6800,,,,Iyive,0,uiv
6801,,,,Tanjijili,0,uji
6802,,,,Kaburi,0,uka
6803,,,,Ukuriguma,0,ukg
6804,,,,Ukhwejo,0,ukh
6805,,,,Ukrainian Sign Language,0,ukl
6806,,,,Ukpe-Bayobiri,0,ukp
6807,,,,Ukwa,0,ukq
441,ukr,ukr,uk,Ukrainian,1,ukr
6808,,,,Urubú-Kaapor Sign Language,0,uks
6809,,,,Ukue,0,uku
6810,,,,Ukwuani-Aboh-Ndoni,0,ukw
6811,,,,Kuuk-Yak,0,uky
6812,,,,Fungwa,0,ula
6813,,,,Ulukwumi,0,ulb
6814,,,,Ulch,0,ulc
6815,,,,Usku,0,ulf
6816,,,,Ulithian,0,uli
6817,,,,Meriam,0,ulk
6818,,,,Ullatan,0,ull
6819,,,,Ulumanda',0,ulm
6820,,,,Unserdeutsch,0,uln
6821,,,,Uma' Lung,0,ulu
6822,,,,Ulwa,0,ulw
6823,,,,Umatilla,0,uma
442,umb,umb,,Umbundu,1,umb
6824,,,,Marrucinian,0,umc
6825,,,,Umbindhamu,0,umd
6826,,,,Umbuygamu,0,umg
6827,,,,Ukit,0,umi
6828,,,,Umon,0,umm
6829,,,,Makyan Naga,0,umn
6830,,,,Umotína,0,umo
6831,,,,Umpila,0,ump
6832,,,,Umbugarla,0,umr
6833,,,,Pendau,0,ums
6834,,,,Munsee,0,umu
6835,,,,North Watut,0,una
443,und,und,,Undetermined,0,und
6836,,,,Uneme,0,une
6837,,,,Ngarinyin,0,ung
6838,,,,Enawené-Nawé,0,unk
6839,,,,Unami,0,unm
6840,,,,Mundari,0,unr
6841,,,,Munda,0,unx
6842,,,,Unde Kaili,0,unz
6843,,,,Uokha,0,uok
6844,,,,Umeda,0,upi
6845,,,,Uripiv-Wala-Rano-Atchin,0,upv
6846,,,,Urarina,0,ura
6847,,,,Urubú-Kaapor,0,urb
6848,,,,Urningangg,0,urc
444,urd,urd,ur,Urdu,1,urd
6849,,,,Uru,0,ure
6850,,,,Uradhi,0,urf
6851,,,,Urigina,0,urg
6852,,,,Urhobo,0,urh
6853,,,,Urim,0,uri
6854,,,,Urak Lawoi',0,urk
6855,,,,Urali,0,url
6856,,,,Urapmin,0,urm
6857,,,,Uruangnirin,0,urn
6858,,,,Ura (Papua New Guinea),0,uro
6859,,,,Uru-Pa-In,0,urp
6860,,,,Lehalurup,0,urr
6861,,,,Urat,0,urt
6862,,,,Urumi,0,uru
