film_id,category_id,category_name,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,language
625,14,Sci-Fi,NONE SPIKING,A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse,2006,1,,3,0.99,83,18.99,NC-17,English
153,14,Sci-Fi,CITIZEN SHREK,A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback,2006,1,,7,0.99,165,18.99,G,English
44,14,Sci-Fi,ATTACKS HATE,A Fast-Paced Panorama of a Technical Writer And a Mad Scientist who must Find a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,113,21.99,PG-13,English
140,14,Sci-Fi,CHEAPER CLYDE,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,2006,1,,6,0.99,87,23.99,G,English
312,14,Sci-Fi,FIDDLER LOST,A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico,2006,1,,4,4.99,75,20.99,R,English
738,9,Foreign,ROCKETEER MOTHER,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,2006,1,,3,0.99,178,27.99,PG-13,English
929,9,Foreign,USUAL UNTOUCHABLES,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,2006,1,,5,4.99,128,21.99,PG-13,English
640,9,Foreign,OPUS ICE,A Fast-Paced Drama of a Hunter And a Boy who must Discover a Feminist in The Sahara Desert,2006,1,,5,4.99,102,21.99,R,English
192,9,Foreign,CROSSING DIVORCE,A Beautiful Documentary of a Dog And a Robot who must Redeem a Womanizer in Berlin,2006,1,,4,4.99,50,19.99,R,English
421,9,Foreign,HOLIDAY GAMES,A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan,2006,1,,7,4.99,78,10.99,PG-13,English
641,9,Foreign,ORANGE GRAPES,A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat,2006,1,,4,0.99,76,21.99,PG-13,English
789,9,Foreign,SHOCK CABIN,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,2006,1,,7,2.99,79,15.99,PG-13,English
246,9,Foreign,DOUBTFIRE LABYRINTH,A Intrepid Panorama of a Butler And a Composer who must Meet a Mad Cow in The Sahara Desert,2006,1,,5,4.99,154,16.99,R,English
198,9,Foreign,CRYSTAL BREAKING,A Fast-Paced Character Study of a Feminist And a Explorer who must Face a Pastry Chef in Ancient Japan,2006,1,,6,2.99,184,22.99,NC-17,English
900,9,Foreign,TOWN ARK,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,2006,1,,6,2.99,136,17.99,R,English
493,9,Foreign,KANE EXORCIST,A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin,2006,1,,5,0.99,92,18.99,R,English
100,9,Foreign,BROOKLYN DESERT,A Beautiful Drama of a Dentist And a Composer who must Battle a Sumo Wrestler in The First Manned Space Station,2006,1,,7,4.99,161,21.99,R,English
416,9,Foreign,HIGHBALL POTTER,A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert,2006,1,,6,0.99,110,10.99,R,English
16,9,Foreign,ALLEY EVOLUTION,A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans,2006,1,,6,2.99,180,23.99,NC-17,English
595,9,Foreign,MOON BUNCH,A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory,2006,1,,7,0.99,83,20.99,PG,English
128,9,Foreign,CATCH AMISTAD,A Boring Reflection of a Lumberjack And a Feminist who must Discover a Woman in Nigeria,2006,1,,7,0.99,183,10.99,G,English
669,9,Foreign,PEARL DESTINY,A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat,2006,1,,3,2.99,74,10.99,NC-17,English
452,9,Foreign,ILLUSION AMELIE,A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft,2006,1,,4,0.99,122,15.99,R,English
52,9,Foreign,BALLROOM MOCKINGBIRD,A Thrilling Documentary of a Composer And a Monkey who must Find a Feminist in California,2006,1,,6,0.99,173,29.99,G,English
207,9,Foreign,DANGEROUS UPTOWN,A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California,2006,1,,7,4.99,121,26.99,PG,English
104,9,Foreign,BUGSY SONG,A Awe-Inspiring Character Study of a Secret Agent And a Boat who must Find a Squirrel in The First Manned Space Station,2006,1,,4,2.99,119,17.99,G,English
661,9,Foreign,PAST SUICIDES,A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery,2006,1,,5,4.99,157,17.99,PG-13,English
455,9,Foreign,IMPOSSIBLE PREJUDICE,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,2006,1,,7,4.99,103,11.99,NC-17,English
533,9,Foreign,LOST BIRD,A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse,2006,1,,4,2.99,98,21.99,PG-13,English
770,9,Foreign,SCISSORHANDS SLUMS,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,2006,1,,5,2.99,147,13.99,G,English
845,9,Foreign,STEPMOM DREAM,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention,2006,1,,7,4.99,48,9.99,NC-17,English
311,9,Foreign,FICTION CHRISTMAS,A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft,2006,1,,4,0.99,72,14.99,PG,English
414,9,Foreign,HELLFIGHTERS SIERRA,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia,2006,1,,3,2.99,75,23.99,PG,English
440,9,Foreign,HUNGER ROOF,A Unbelieveable Yarn of a Student And a Database Administrator who must Outgun a Husband in An Abandoned Mine Shaft,2006,1,,6,0.99,105,21.99,G,English
185,9,Foreign,COWBOY DOOM,A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon,2006,1,,3,2.99,146,10.99,PG,English
545,9,Foreign,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,1,,4,0.99,178,14.99,PG-13,English
726,9,Foreign,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,2006,1,,7,2.99,61,29.99,PG-13,English
47,9,Foreign,BABY HALL,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,153,23.99,NC-17,English
467,9,Foreign,INTRIGUE WORST,A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat,2006,1,,6,0.99,181,10.99,G,English
947,9,Foreign,VISION TORQUE,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,2006,1,,5,0.99,59,16.99,PG-13,English
380,9,Foreign,GREEK EVERYONE,A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station,2006,1,,7,2.99,176,11.99,PG,English
353,9,Foreign,GENTLEMEN STAGE,A Awe-Inspiring Reflection of a Monkey And a Student who must Overcome a Dentist in The First Manned Space Station,2006,1,,6,2.99,125,22.99,NC-17,English
500,9,Foreign,KISS GLORY,A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies,2006,1,,5,4.99,163,11.99,PG-13,English
674,9,Foreign,PET HAUNTING,A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California,2006,1,,3,0.99,99,11.99,PG,English
566,9,Foreign,MAUDE MOD,A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria,2006,1,,6,0.99,72,20.99,R,English
435,9,Foreign,HOTEL HAPPINESS,A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback,2006,1,,6,4.99,181,28.99,PG-13,English
971,9,Foreign,WHALE BIKINI,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,2006,1,,4,4.99,109,11.99,PG-13,English
399,9,Foreign,HAPPINESS UNITED,A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan,2006,1,,6,2.99,100,23.99,G,English
584,9,Foreign,MIXED DOORS,A Taut Drama of a Womanizer And a Lumberjack who must Succumb a Pioneer in Ancient India,2006,1,,6,2.99,180,26.99,PG-13,English
607,9,Foreign,MUPPET MILE,A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico,2006,1,,5,4.99,50,18.99,PG,English
376,9,Foreign,GRAPES FURY,A Boring Yarn of a Mad Cow And a Sumo Wrestler who must Meet a Robot in Australia,2006,1,,4,0.99,155,20.99,G,English
984,9,Foreign,WONDERFUL DROP,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,2006,1,,3,2.99,126,20.99,NC-17,English
170,9,Foreign,COMMAND DARLING,A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan,2006,1,,5,4.99,120,28.99,PG-13,English
15,9,Foreign,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,1,,5,2.99,46,10.99,NC-17,English
689,9,Foreign,POLLOCK DELIVERANCE,A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert,2006,1,,5,2.99,137,14.99,PG,English
705,9,Foreign,PURPLE MOVIE,A Boring Display of a Pastry Chef And a Sumo Wrestler who must Discover a Frisbee in An Abandoned Amusement Park,2006,1,,4,2.99,88,9.99,R,English
792,9,Foreign,SHREK LICENSE,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,2006,1,,7,2.99,154,15.99,PG-13,English
605,9,Foreign,MULHOLLAND BEAST,A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat,2006,1,,7,2.99,157,13.99,PG,English
961,9,Foreign,WASH HEAVENLY,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,2006,1,,7,4.99,161,22.99,R,English
6,9,Foreign,AGENT TRUMAN,A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China,2006,1,,3,2.99,169,17.99,PG,English
460,9,Foreign,INNOCENT USUAL,A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback,2006,1,,3,4.99,178,26.99,PG-13,English
459,9,Foreign,INFORMER DOUBLE,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,2006,1,,4,4.99,74,23.99,NC-17,English
623,9,Foreign,NEWTON LABYRINTH,A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India,2006,1,,4,0.99,75,9.99,PG,English
531,9,Foreign,LOSE INCH,A Stunning Reflection of a Student And a Technical Writer who must Battle a Butler in The First Manned Space Station,2006,1,,3,0.99,137,18.99,R,English
431,9,Foreign,HOOSIERS BIRDCAGE,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,2006,1,,3,2.99,176,12.99,G,English
201,9,Foreign,CYCLONE FAMILY,A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention,2006,1,,7,2.99,176,18.99,PG,English
567,9,Foreign,MEET CHOCOLATE,A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention,2006,1,,3,2.99,80,26.99,G,English
112,9,Foreign,CALENDAR GUNFIGHT,A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria,2006,1,,4,4.99,120,22.99,NC-17,English
821,9,Foreign,SORORITY QUEEN,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,2006,1,,6,0.99,184,17.99,NC-17,English
769,9,Foreign,SCHOOL JACKET,A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse,2006,1,,5,4.99,151,21.99,PG-13,English
148,9,Foreign,CHOCOLATE DUCK,A Unbelieveable Story of a Mad Scientist And a Technical Writer who must Discover a Composer in Ancient China,2006,1,,3,2.99,132,13.99,R,English
486,9,Foreign,JET NEIGHBORS,A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat,2006,1,,7,4.99,59,14.99,R,English
337,9,Foreign,FRIDA SLIPPER,A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft,2006,1,,6,2.99,73,11.99,R,English
908,9,Foreign,TRAP GUYS,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,1,,3,4.99,110,11.99,G,English
565,9,Foreign,MATRIX SNOWMAN,A Action-Packed Saga of a Womanizer And a Woman who must Overcome a Student in California,2006,1,,6,4.99,56,9.99,PG-13,English
11,9,Foreign,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,1,,6,0.99,126,16.99,G,English
290,9,Foreign,EVERYONE CRAFT,A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria,2006,1,,4,0.99,163,29.99,PG,English
957,9,Foreign,WAR NOTTING,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,2006,1,,7,4.99,80,26.99,G,English
849,2,Animation,STORM HAPPINESS,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,2006,1,,6,0.99,57,28.99,NC-17,English
245,2,Animation,DOUBLE WRATH,A Thoughtful Yarn of a Womanizer And a Dog who must Challenge a Madman in The Gulf of Mexico,2006,1,,4,0.99,177,28.99,R,English
963,2,Animation,WATCH TRACY,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,2006,1,,5,0.99,78,12.99,PG,English
456,2,Animation,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,1,,6,4.99,167,18.99,NC-17,English
582,2,Animation,MIRACLE VIRTUAL,A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert,2006,1,,3,2.99,162,19.99,PG-13,English
349,2,Animation,GANGS PRIDE,A Taut Character Study of a Woman And a A Shark who must Confront a Frisbee in Berlin,2006,1,,4,2.99,185,27.99,PG-13,English
330,2,Animation,FORRESTER COMANCHEROS,A Fateful Tale of a Squirrel And a Forensic Psychologist who must Redeem a Man in Nigeria,2006,1,,7,4.99,112,22.99,NC-17,English
489,2,Animation,JUGGLER HARDLY,A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California,2006,1,,4,0.99,54,14.99,PG-13,English
916,2,Animation,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,1,,3,2.99,80,10.99,G,English
583,2,Animation,MISSION ZOOLANDER,A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House,2006,1,,3,4.99,164,26.99,PG-13,English
36,2,Animation,ARGONAUTS TOWN,A Emotional Epistle of a Forensic Psychologist And a Butler who must Challenge a Waitress in An Abandoned Mine Shaft,2006,1,,7,0.99,127,12.99,PG-13,English
816,2,Animation,SNOWMAN ROLLERCOASTER,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,2006,1,,3,0.99,62,27.99,G,English
887,2,Animation,THIEF PELICAN,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,,5,4.99,135,28.99,PG-13,English
880,2,Animation,TELEMARK HEARTBREAKERS,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,2006,1,,6,2.99,152,9.99,PG-13,English
430,2,Animation,HOOK CHARIOTS,A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia,2006,1,,7,0.99,49,23.99,G,English
651,2,Animation,PACKER MADIGAN,A Epic Display of a Sumo Wrestler And a Forensic Psychologist who must Build a Woman in An Abandoned Amusement Park,2006,1,,3,0.99,84,20.99,PG-13,English
690,2,Animation,POND SEATTLE,A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China,2006,1,,7,2.99,185,25.99,PG-13,English
193,2,Animation,CROSSROADS CASUALTIES,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,2006,1,,5,2.99,153,20.99,G,English
259,2,Animation,DUCK RACER,A Lacklusture Yarn of a Teacher And a Squirrel who must Overcome a Dog in A Shark Tank,2006,1,,4,2.99,116,15.99,NC-17,English
70,2,Animation,BIKINI BORROWERS,A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station,2006,1,,7,4.99,142,26.99,NC-17,English
886,2,Animation,THEORY MERMAID,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,,5,0.99,184,9.99,PG-13,English
300,2,Animation,FALCON VOLUME,A Fateful Saga of a Sumo Wrestler And a Hunter who must Redeem a A Shark in New Orleans,2006,1,,5,4.99,102,21.99,PG-13,English
121,2,Animation,CAROL TEXAS,A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery,2006,1,,4,2.99,151,15.99,PG,English
118,2,Animation,CANYON STOCK,A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse,2006,1,,7,0.99,85,26.99,R,English
325,2,Animation,FLOATS GARDEN,A Action-Packed Epistle of a Robot And a Car who must Chase a Boat in Ancient Japan,2006,1,,6,2.99,145,29.99,PG-13,English
986,2,Animation,WONKA SEA,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,2006,1,,6,2.99,85,24.99,NC-17,English
692,2,Animation,POTLUCK MIXED,A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon,2006,1,,3,2.99,179,10.99,G,English
326,2,Animation,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,1,,6,2.99,69,18.99,NC-17,English
268,2,Animation,EARLY HOME,A Amazing Panorama of a Mad Scientist And a Husband who must Meet a Woman in The Outback,2006,1,,6,4.99,96,27.99,NC-17,English
696,2,Animation,PRIDE ALAMO,A Thoughtful Drama of a A Shark And a Forensic Psychologist who must Vanquish a Student in Ancient India,2006,1,,6,0.99,114,20.99,NC-17,English
208,2,Animation,DARES PLUTO,A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans,2006,1,,7,2.99,89,16.99,PG-13,English
314,2,Animation,FIGHT JAWBREAKER,A Intrepid Panorama of a Womanizer And a Girl who must Escape a Girl in A Manhattan Penthouse,2006,1,,3,0.99,91,13.99,R,English
859,2,Animation,SUGAR WONKA,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,2006,1,,3,4.99,114,20.99,PG,English
820,2,Animation,SONS INTERVIEW,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,2006,1,,3,2.99,184,11.99,NC-17,English
18,2,Animation,ALTER VICTORY,A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies,2006,1,,6,0.99,57,27.99,PG-13,English
433,2,Animation,HORN WORKING,A Stunning Display of a Mad Scientist And a Technical Writer who must Succumb a Monkey in A Shark Tank,2006,1,,4,2.99,95,23.99,PG,English
461,2,Animation,INSECTS STONE,A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse,2006,1,,3,0.99,123,14.99,NC-17,English
865,2,Animation,SUNRISE LEAGUE,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,2006,1,,3,4.99,135,19.99,PG-13,English
23,2,Animation,ANACONDA CONFESSIONS,A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia,2006,1,,3,0.99,92,9.99,R,English
693,2,Animation,POTTER CONNECTICUT,A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin,2006,1,,5,2.99,115,16.99,PG,English
154,2,Animation,CLASH FREDDY,A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia,2006,1,,6,2.99,81,12.99,G,English
160,2,Animation,CLUB GRAFFITI,A Epic Tale of a Pioneer And a Hunter who must Escape a Girl in A U-Boat,2006,1,,4,0.99,65,12.99,PG-13,English
510,2,Animation,LAWLESS VISION,A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback,2006,1,,6,4.99,181,29.99,G,English
243,2,Animation,DOORS PRESIDENT,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,2006,1,,3,4.99,49,22.99,NC-17,English
470,2,Animation,ISHTAR ROCKETEER,A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House,2006,1,,4,4.99,79,24.99,R,English
649,2,Animation,OZ LIAISONS,A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory,2006,1,,4,2.99,85,14.99,R,English
644,2,Animation,OSCAR GOLD,A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia,2006,1,,7,2.99,115,29.99,PG,English
223,2,Animation,DESIRE ALIEN,A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station,2006,1,,7,2.99,76,24.99,NC-17,English
464,2,Animation,INTENTIONS EMPIRE,A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat,2006,1,,3,2.99,107,13.99,PG-13,English
569,2,Animation,MENAGERIE RUSHMORE,A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station,2006,1,,7,2.99,147,18.99,G,English
703,2,Animation,PUNK DIVORCE,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,2006,1,,6,4.99,100,18.99,PG,English
541,2,Animation,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,1,,5,2.99,74,21.99,NC-17,English
134,2,Animation,CHAMPION FLATLINERS,A Amazing Story of a Mad Cow And a Dog who must Kill a Husband in A Monastery,2006,1,,4,4.99,51,21.99,PG,English
564,2,Animation,MASSAGE IMAGE,A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station,2006,1,,4,2.99,161,11.99,PG,English
239,2,Animation,DOGMA FAMILY,A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans,2006,1,,5,4.99,122,16.99,G,English
805,2,Animation,SLEEPLESS MONSOON,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,2006,1,,5,4.99,64,12.99,G,English
615,2,Animation,NASH CHOCOLAT,A Epic Reflection of a Monkey And a Mad Cow who must Kill a Forensic Psychologist in An Abandoned Mine Shaft,2006,1,,6,2.99,180,21.99,PG-13,English
402,2,Animation,HARPER DYING,A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert,2006,1,,3,0.99,52,15.99,G,English
89,2,Animation,BORROWERS BEDAZZLED,A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House,2006,1,,7,0.99,63,22.99,G,English
953,2,Animation,WAIT CIDER,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,2006,1,,3,0.99,112,9.99,PG-13,English
892,2,Animation,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,1,,3,4.99,104,18.99,R,English
78,2,Animation,BLACKOUT PRIVATE,A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan,2006,1,,7,2.99,85,12.99,PG,English
743,2,Animation,ROOM ROMAN,A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank,2006,1,,7,0.99,60,27.99,PG,English
901,2,Animation,TRACY CIDER,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,2006,1,,3,0.99,142,29.99,G,English
241,2,Animation,DONNIE ALLEY,A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan,2006,1,,4,0.99,125,20.99,NC-17,English
355,2,Animation,GHOSTBUSTERS ELF,A Thoughtful Epistle of a Dog And a Feminist who must Chase a Composer in Berlin,2006,1,,7,0.99,101,18.99,R,English
389,15,Sports,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,2006,1,,3,2.99,127,9.99,PG-13,English
875,15,Sports,TALENTED HOMICIDE,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat,2006,1,,6,0.99,173,9.99,PG,English
777,15,Sports,SECRETARY ROUGE,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,2006,1,,5,4.99,158,10.99,PG,English
782,15,Sports,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,1,,6,2.99,60,26.99,PG-13,English
446,15,Sports,HYSTERICAL GRAIL,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,2006,1,,5,4.99,150,19.99,PG,English
256,15,Sports,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,2006,1,,6,4.99,178,20.99,R,English
113,15,Sports,CALIFORNIA BIRDS,A Thrilling Yarn of a Database Administrator And a Robot who must Battle a Database Administrator in Ancient India,2006,1,,4,4.99,75,19.99,NC-17,English
890,15,Sports,TIGHTS DAWN,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,2006,1,,5,0.99,172,14.99,R,English
279,15,Sports,ELIZABETH SHANE,A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan,2006,1,,7,4.99,152,11.99,NC-17,English
902,15,Sports,TRADING PINOCCHIO,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,2006,1,,6,4.99,170,22.99,PG,English
631,15,Sports,NOVOCAINE FLIGHT,A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria,2006,1,,4,0.99,64,11.99,G,English
10,15,Sports,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,1,,6,4.99,63,24.99,NC-17,English
599,15,Sports,MOTHER OLEANDER,A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China,2006,1,,3,0.99,103,20.99,R,English
667,15,Sports,PEACH INNOCENT,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,2006,1,,3,2.99,160,20.99,PG-13,English
733,15,Sports,RIVER OUTLAW,A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention,2006,1,,4,0.99,149,29.99,PG-13,English
577,15,Sports,MILE MULAN,A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention,2006,1,,4,0.99,64,10.99,PG,English
488,15,Sports,JOON NORTHWEST,A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank,2006,1,,3,0.99,105,23.99,NC-17,English
517,15,Sports,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,2006,1,,3,0.99,167,28.99,NC-17,English
898,15,Sports,TOURIST PELICAN,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia,2006,1,,4,4.99,152,18.99,PG-13,English
