store_id,manager_staff_id,address_id,address,address2,district,city_id,postal_code,phone
2,2,590,247 Jining Parkway,,Banjul,54,53446,170115379190
1,1,591,773 Dallas Manor,,Buenos Aires,424,12664,914466027044
2,2,591,773 Dallas Manor,,Buenos Aires,424,12664,914466027044
1,1,592,1923 Stara Zagora Lane,,Nantou,546,95179,182178609211
2,2,592,1923 Stara Zagora Lane,,Nantou,546,95179,182178609211
1,1,593,1402 Zanzibar Boulevard,,Guanajuato,106,71102,387448063440
2,2,593,1402 Zanzibar Boulevard,,Guanajuato,106,71102,387448063440
1,1,594,1464 Kursk Parkway,,Shandong,574,17381,338758048786
2,2,594,1464 Kursk Parkway,,Shandong,574,17381,338758048786
1,1,595,1074 Sanaa Parkway,,Loja,311,22474,154124128457
2,2,595,1074 Sanaa Parkway,,Loja,311,22474,154124128457
1,1,596,1759 Niznekamsk Avenue,,al-Manama,14,39414,864392582257
2,2,596,1759 Niznekamsk Avenue,,al-Manama,14,39414,864392582257
1,1,597,32 Liaocheng Way,,Minas Gerais,248,1944,410877354933
2,2,597,32 Liaocheng Way,,Minas Gerais,248,1944,410877354933
1,1,598,42 Fontana Avenue,,Fejr,512,14684,437829801725
2,2,598,42 Fontana Avenue,,Fejr,512,14684,437829801725
1,1,599,1895 Zhezqazghan Drive,,California,177,36693,137809746111
2,2,599,1895 Zhezqazghan Drive,,California,177,36693,137809746111
1,1,600,1837 Kaduna Parkway,,Inner Mongolia,241,82580,640843562301
2,2,600,1837 Kaduna Parkway,,Inner Mongolia,241,82580,640843562301
1,1,601,844 Bucuresti Place,,Liaoning,242,36603,935952366111
2,2,601,844 Bucuresti Place,,Liaoning,242,36603,935952366111
1,1,602,1101 Bucuresti Boulevard,,West Greece,401,97661,199514580428
2,2,602,1101 Bucuresti Boulevard,,West Greece,401,97661,199514580428
1,1,603,1103 Quilmes Boulevard,,Piura,503,52137,644021380889
2,2,603,1103 Quilmes Boulevard,,Piura,503,52137,644021380889
1,1,604,1331 Usak Boulevard,,Vaud,296,61960,145308717464
2,2,604,1331 Usak Boulevard,,Vaud,296,61960,145308717464
1,1,605,1325 Fukuyama Street,,Heilongjiang,537,27107,288241215394
2,2,605,1325 Fukuyama Street,,Heilongjiang,537,27107,288241215394
