payment_id,customer_id,pstaff_id,amount,payment_date,rental_id,rental_date,inventory_id,customer_id,return_date,rstaff_id
11595,429,1,2.99,2005-08-18 04:14:35,12259,2005-08-18 04:14:35,2904,429,2005-08-18 22:30:35,2
11596,429,1,4.99,2005-08-19 06:04:07,12953,2005-08-19 06:04:07,3954,429,2005-08-28 11:05:07,1
11597,429,2,4.99,2005-08-21 14:04:39,14495,2005-08-21 14:04:39,3215,429,2005-08-22 16:53:39,2
11598,430,2,2.99,2005-05-25 04:01:32,30,2005-05-25 04:01:32,3744,430,2005-05-30 03:12:32,1
11599,430,1,4.99,2005-05-27 07:20:12,364,2005-05-27 07:20:12,833,430,2005-05-31 10:44:12,2
11600,430,2,0.99,2005-06-15 02:27:08,1207,2005-06-15 02:27:08,2277,430,2005-06-19 08:18:08,2
11601,430,1,2.99,2005-06-15 07:52:52,1274,2005-06-15 07:52:52,2765,430,2005-06-20 10:01:52,1
11602,430,1,2.99,2005-06-16 01:05:50,1538,2005-06-16 01:05:50,708,430,2005-06-18 19:48:50,1
11603,430,1,6.99,2005-06-16 17:46:37,1759,2005-06-16 17:46:37,1402,430,2005-06-24 19:40:37,2
11604,430,2,0.99,2005-06-20 02:06:39,2892,2005-06-20 02:06:39,2993,430,2005-06-21 02:50:39,2
11605,430,2,0.99,2005-06-20 20:44:15,3153,2005-06-20 20:44:15,659,430,2005-06-23 16:04:15,1
11606,430,1,4.99,2005-07-09 01:17:08,5002,2005-07-09 01:17:08,2388,430,2005-07-15 21:53:08,1
11607,430,1,5.99,2005-07-09 11:56:50,5217,2005-07-09 11:56:50,4150,430,2005-07-17 07:10:50,1
11608,430,2,6.99,2005-07-10 19:12:47,5879,2005-07-10 19:12:47,3851,430,2005-07-16 16:32:47,1
11609,430,1,6.99,2005-07-10 23:31:51,5958,2005-07-10 23:31:51,3468,430,2005-07-19 00:36:51,2
11610,430,2,0.99,2005-07-11 03:18:10,6043,2005-07-11 03:18:10,3303,430,2005-07-12 05:50:10,1
11611,430,1,4.99,2005-07-29 11:27:27,8560,2005-07-29 11:27:27,3499,430,2005-08-01 12:05:27,2
11612,430,2,2.99,2005-07-30 22:04:04,9450,2005-07-30 22:04:04,1371,430,2005-08-05 18:39:04,2
11613,430,1,0.99,2005-08-18 21:34:16,12723,2005-08-18 21:34:16,4167,430,2005-08-22 22:37:16,1
11614,430,1,4.99,2005-08-19 06:33:00,12965,2005-08-19 06:33:00,4308,430,2005-08-22 02:02:00,1
11615,430,1,0.99,2005-08-19 07:47:43,13007,2005-08-19 07:47:43,4280,430,2005-08-26 02:48:43,2
11616,430,2,0.99,2005-08-20 00:20:07,13452,2005-08-20 00:20:07,2449,430,2005-08-25 05:43:07,1
11617,430,2,2.99,2005-08-20 00:30:52,13454,2005-08-20 00:30:52,1553,430,2005-08-27 19:45:52,2
11618,430,1,5.99,2005-08-20 22:24:35,14058,2005-08-20 22:24:35,178,430,2005-08-30 02:26:35,1
11619,430,1,4.99,2005-08-22 09:11:48,15031,2005-08-22 09:11:48,3926,430,2005-08-27 06:11:48,1
11620,431,2,2.99,2005-05-31 17:27:45,1126,2005-05-31 17:27:45,2765,431,2005-06-04 20:06:45,2
11621,431,2,2.99,2005-06-16 02:41:30,1561,2005-06-16 02:41:30,2263,431,2005-06-22 05:19:30,1
11622,431,1,4.99,2005-06-17 18:33:04,2096,2005-06-17 18:33:04,1069,431,2005-06-21 17:29:04,2
11623,431,1,3.99,2005-06-18 06:20:54,2269,2005-06-18 06:20:54,3088,431,2005-06-25 04:51:54,2
11624,431,2,4.99,2005-06-18 06:47:29,2281,2005-06-18 06:47:29,4212,431,2005-06-20 10:27:29,2
11625,431,2,2.99,2005-06-19 17:22:17,2761,2005-06-19 17:22:17,2134,431,2005-06-20 20:20:17,2
11626,431,2,6.99,2005-06-21 07:43:40,3304,2005-06-21 07:43:40,2154,431,2005-06-27 08:06:40,2
11627,431,2,8.99,2005-06-21 13:20:31,3369,2005-06-21 13:20:31,303,431,2005-06-30 13:45:31,2
11628,431,1,3.99,2005-07-07 08:25:44,4144,2005-07-07 08:25:44,550,431,2005-07-16 13:10:44,2
11629,431,1,2.99,2005-07-08 16:51:36,4801,2005-07-08 16:51:36,761,431,2005-07-13 17:23:36,1
11630,431,1,0.99,2005-07-08 19:03:15,4863,2005-07-08 19:03:15,1,431,2005-07-11 21:29:15,2
11631,431,2,4.99,2005-07-28 14:16:14,7978,2005-07-28 14:16:14,508,431,2005-08-01 12:53:14,2
11632,431,2,4.99,2005-07-29 21:45:19,8810,2005-07-29 21:45:19,1233,431,2005-08-08 01:45:19,2
11633,431,2,0.99,2005-08-01 11:23:27,10508,2005-08-01 11:23:27,3890,431,2005-08-02 10:17:27,1
11634,431,1,4.99,2005-08-01 11:55:54,10527,2005-08-01 11:55:54,4530,431,2005-08-05 15:56:54,2
11635,431,2,6.99,2005-08-02 03:39:39,10959,2005-08-02 03:39:39,4233,431,2005-08-11 07:20:39,1
11636,431,2,2.99,2005-08-17 00:44:04,11538,2005-08-17 00:44:04,554,431,2005-08-18 03:43:04,2
11637,431,1,6.99,2005-08-18 04:40:50,12273,2005-08-18 04:40:50,3539,431,2005-08-25 01:44:50,2
11638,431,2,1.99,2005-08-19 13:09:47,13153,2005-08-19 13:09:47,3896,431,2005-08-23 17:35:47,2
11639,431,1,4.99,2005-08-20 12:11:28,13784,2005-08-20 12:11:28,3087,431,2005-08-25 08:11:28,1
11640,431,1,2.99,2005-08-23 14:42:07,15809,2005-08-23 14:42:07,1885,431,2005-08-27 15:00:07,2
11641,431,1,2.99,2005-08-23 19:35:42,15960,2005-08-23 19:35:42,1497,431,2005-08-26 17:36:42,2
11642,431,2,2.99,2006-02-14 15:16:03,13587,2006-02-14 15:16:03,2455,431,None,2
11643,432,2,7.99,2005-05-27 01:10:11,326,2005-05-27 01:10:11,3979,432,2005-06-04 20:25:11,2
11644,432,1,5.99,2005-05-28 07:39:16,550,2005-05-28 07:39:16,3632,432,2005-06-06 12:20:16,2
11645,432,1,8.99,2005-05-30 09:10:01,897,2005-05-30 09:10:01,1334,432,2005-06-08 03:43:01,1
11646,432,2,5.99,2005-06-15 00:39:01,1180,2005-06-15 00:39:01,3119,432,2005-06-21 22:44:01,2
11647,432,2,2.99,2005-06-16 05:47:03,1597,2005-06-16 05:47:03,743,432,2005-06-18 04:21:03,1
11648,432,2,4.99,2005-06-20 23:59:57,3194,2005-06-20 23:59:57,1835,432,2005-06-24 19:21:57,1
11649,432,1,5.99,2005-07-08 23:46:57,4965,2005-07-08 23:46:57,535,432,2005-07-15 18:47:57,1
11650,432,1,4.99,2005-07-08 23:58:18,4973,2005-07-08 23:58:18,391,432,2005-07-14 21:42:18,1
11651,432,1,2.99,2005-07-09 10:54:14,5204,2005-07-09 10:54:14,1791,432,2005-07-12 14:29:14,2
11652,432,1,6.99,2005-07-09 16:28:13,5322,2005-07-09 16:28:13,4420,432,2005-07-18 14:53:13,1
11653,432,1,4.99,2005-07-10 22:51:44,5944,2005-07-10 22:51:44,3904,432,2005-07-18 17:54:44,2
11654,432,1,4.99,2005-07-11 01:03:14,5990,2005-07-11 01:03:14,1561,432,2005-07-15 19:32:14,1
11655,432,2,4.99,2005-07-27 13:50:40,7326,2005-07-27 13:50:40,2844,432,2005-07-30 08:16:40,1
11656,432,2,0.99,2005-07-28 03:07:09,7681,2005-07-28 03:07:09,1176,432,2005-07-29 08:30:09,2
11657,432,2,4.99,2005-07-28 17:58:36,8079,2005-07-28 17:58:36,3564,432,2005-07-29 14:48:36,2
11658,432,2,6.99,2005-07-28 18:30:28,8094,2005-07-28 18:30:28,4276,432,2005-08-05 17:37:28,2
11659,432,2,4.99,2005-07-31 14:54:52,9916,2005-07-31 14:54:52,949,432,2005-08-07 13:18:52,1
11660,432,2,2.99,2005-07-31 17:12:23,9984,2005-07-31 17:12:23,433,432,2005-08-01 21:04:23,2
11661,432,2,0.99,2005-08-17 14:11:28,11870,2005-08-17 14:11:28,4251,432,2005-08-24 16:43:28,1
11662,432,1,6.99,2005-08-18 23:25:49,12767,2005-08-18 23:25:49,3351,432,2005-08-28 02:40:49,2
11663,432,1,2.99,2005-08-20 21:21:34,14027,2005-08-20 21:21:34,284,432,2005-08-28 17:46:34,1
11664,432,1,4.99,2005-08-23 03:32:36,15523,2005-08-23 03:32:36,2570,432,2005-08-26 22:08:36,2
11665,432,1,6.99,2005-08-23 10:56:15,15713,2005-08-23 10:56:15,337,432,2005-08-29 09:14:15,2
11666,433,2,8.99,2005-05-26 00:07:11,146,2005-05-26 00:07:11,1431,433,2005-06-04 00:20:11,2
11667,433,1,10.99,2005-05-29 01:01:26,691,2005-05-29 01:01:26,4034,433,2005-06-07 06:21:26,1
11668,433,2,6.99,2005-07-07 05:30:56,4087,2005-07-07 05:30:56,3066,433,2005-07-16 10:20:56,1
11669,433,2,0.99,2005-07-07 09:05:42,4158,2005-07-07 09:05:42,291,433,2005-07-09 04:28:42,1
11670,433,2,7.99,2005-07-09 00:46:14,4988,2005-07-09 00:46:14,2718,433,2005-07-16 01:45:14,2
11671,433,2,0.99,2005-07-09 22:33:14,5457,2005-07-09 22:33:14,4179,433,2005-07-12 02:30:14,1
11672,433,1,8.99,2005-07-11 00:03:22,5969,2005-07-11 00:03:22,4177,433,2005-07-18 01:28:22,2
11673,433,1,5.99,2005-07-12 15:30:47,6765,2005-07-12 15:30:47,2571,433,2005-07-19 14:19:47,2
11674,433,1,0.99,2005-07-12 19:24:07,6848,2005-07-12 19:24:07,1782,433,2005-07-14 17:03:07,1
11675,433,1,4.99,2005-07-12 19:30:42,6850,2005-07-12 19:30:42,1145,433,2005-07-17 21:26:42,2
11676,433,1,4.99,2005-07-28 08:31:23,7821,2005-07-28 08:31:23,1184,433,2005-08-03 05:08:23,2
11677,433,2,4.99,2005-07-28 11:32:00,7907,2005-07-28 11:32:00,3252,433,2005-07-30 15:27:00,1
11678,433,1,5.99,2005-07-29 06:48:35,8414,2005-07-29 06:48:35,1337,433,2005-08-06 10:54:35,2
11679,433,1,2.99,2005-07-29 17:31:19,8713,2005-07-29 17:31:19,473,433,2005-08-02 16:37:19,2
11680,433,2,4.99,2005-07-30 11:19:18,9161,2005-07-30 11:19:18,969,433,2005-08-02 05:32:18,1
11681,433,1,3.99,2005-07-30 16:14:37,9294,2005-07-30 16:14:37,2468,433,2005-08-07 18:49:37,1
11682,433,1,4.99,2005-08-01 16:51:08,10663,2005-08-01 16:51:08,4258,433,2005-08-08 21:17:08,2
11683,433,1,2.99,2005-08-17 05:35:52,11664,2005-08-17 05:35:52,1343,433,2005-08-18 02:40:52,1
11684,433,2,6.99,2005-08-18 19:17:47,12669,2005-08-18 19:17:47,4530,433,2005-08-24 14:55:47,1
11685,433,2,4.99,2005-08-19 17:49:13,13273,2005-08-19 17:49:13,4181,433,2005-08-21 14:15:13,1
11686,433,1,4.99,2005-08-20 12:40:53,13801,2005-08-20 12:40:53,1464,433,2005-08-21 16:29:53,1
11687,433,2,4.99,2005-08-21 15:03:45,14523,2005-08-21 15:03:45,345,433,2005-08-22 18:06:45,2
11688,433,1,6.99,2005-08-21 16:11:35,14559,2005-08-21 16:11:35,3842,433,2005-08-30 15:26:35,1
11689,433,2,4.99,2005-08-23 01:45:07,15476,2005-08-23 01:45:07,2478,433,2005-08-26 21:07:07,2
11690,433,1,5.99,2005-08-23 02:40:04,15502,2005-08-23 02:40:04,3219,433,2005-08-31 00:36:04,2
11691,434,2,5.99,2005-05-28 02:40:50,508,2005-05-28 02:40:50,4179,434,2005-06-05 03:05:50,1
11692,434,1,0.99,2005-06-15 03:45:35,1225,2005-06-15 03:45:35,1929,434,2005-06-19 02:03:35,1
11693,434,2,5.99,2005-06-16 04:50:50,1584,2005-06-16 04:50:50,3545,434,2005-06-21 22:51:50,2
11694,434,2,7.99,2005-06-18 17:02:42,2415,2005-06-18 17:02:42,3105,434,2005-06-25 13:16:42,2
11695,434,1,3.99,2005-06-18 17:51:46,2430,2005-06-18 17:51:46,1984,434,2005-06-23 19:17:46,1
11696,434,1,3.99,2005-06-18 22:15:09,2494,2005-06-18 22:15:09,1313,434,2005-06-25 17:23:09,1
11697,434,1,2.99,2005-06-20 10:45:20,3014,2005-06-20 10:45:20,2179,434,2005-06-23 06:29:20,1
11698,434,2,2.99,2005-06-20 12:28:03,3037,2005-06-20 12:28:03,2033,434,2005-06-21 08:21:03,1
11699,434,1,2.99,2005-07-07 22:00:21,4414,2005-07-07 22:00:21,991,434,2005-07-12 02:51:21,1
11700,434,2,6.99,2005-07-08 09:48:03,4654,2005-07-08 09:48:03,4210,434,2005-07-17 13:17:03,1
11701,434,2,10.99,2005-07-08 23:27:16,4960,2005-07-08 23:27:16,2176,434,2005-07-18 02:01:16,1
11702,434,2,2.99,2005-07-09 22:58:14,5464,2005-07-09 22:58:14,3692,434,2005-07-15 02:48:14,1
11703,434,2,0.99,2005-07-27 00:31:25,6972,2005-07-27 00:31:25,1716,434,2005-07-28 22:15:25,2
11704,434,1,6.99,2005-07-27 11:09:28,7260,2005-07-27 11:09:28,3827,434,2005-08-03 09:41:28,1
11705,434,2,2.99,2005-07-27 19:18:17,7479,2005-07-27 19:18:17,218,434,2005-07-30 18:55:17,1
11706,434,1,0.99,2005-07-28 23:18:48,8205,2005-07-28 23:18:48,2944,434,2005-07-30 00:37:48,2
11707,434,1,4.99,2005-07-30 18:24:30,9350,2005-07-30 18:24:30,798,434,2005-08-02 15:34:30,2
11708,434,1,3.99,2005-08-02 13:32:00,11242,2005-08-02 13:32:00,1041,434,2005-08-10 19:24:00,2
11709,434,1,2.99,2005-08-17 14:04:28,11867,2005-08-17 14:04:28,938,434,2005-08-21 10:08:28,1
11710,434,2,2.99,2005-08-17 20:10:48,12030,2005-08-17 20:10:48,449,434,2005-08-19 00:32:48,1
11711,434,2,2.99,2005-08-18 00:10:04,12146,2005-08-18 00:10:04,3833,434,2005-08-25 19:18:04,2
11712,434,2,7.99,2005-08-18 17:35:00,12624,2005-08-18 17:35:00,1135,434,2005-08-27 12:18:00,2
11713,434,2,9.99,2005-08-19 21:04:49,13359,2005-08-19 21:04:49,4175,434,2005-08-27 01:46:49,1
11714,434,1,7.99,2005-08-19 21:38:44,13383,2005-08-19 21:38:44,3193,434,2005-08-28 23:22:44,2
11715,434,2,4.99,2005-08-21 15:59:40,14553,2005-08-21 15:59:40,3160,434,2005-08-23 11:54:40,2
11716,434,2,3.99,2005-08-22 08:47:35,15016,2005-08-22 08:47:35,879,434,2005-08-28 14:23:35,2
11717,434,2,4.99,2005-08-22 22:37:34,15385,2005-08-22 22:37:34,140,434,2005-08-26 00:36:34,2
11718,435,1,7.99,2005-05-29 10:29:47,757,2005-05-29 10:29:47,1067,435,2005-06-07 15:27:47,1
11719,435,1,4.99,2005-05-29 18:31:30,806,2005-05-29 18:31:30,2386,435,2005-05-31 00:18:30,2
11720,435,2,0.99,2005-06-15 18:57:51,1443,2005-06-15 18:57:51,2485,435,2005-06-18 14:18:51,2
11721,435,1,0.99,2005-06-20 08:43:44,2984,2005-06-20 08:43:44,1819,435,2005-06-22 03:08:44,2
11722,435,1,0.99,2005-07-06 09:46:03,3690,2005-07-06 09:46:03,4405,435,2005-07-07 12:12:03,1
11723,435,1,8.99,2005-07-06 20:26:15,3918,2005-07-06 20:26:15,1111,435,2005-07-15 20:32:15,1
11724,435,2,4.99,2005-07-09 11:59:04,5220,2005-07-09 11:59:04,2577,435,2005-07-15 06:20:04,1
11725,435,2,4.99,2005-07-11 03:46:41,6051,2005-07-11 03:46:41,2675,435,2005-07-11 22:36:41,2
11726,435,1,2.99,2005-07-26 23:13:10,6935,2005-07-26 23:13:10,2771,435,2005-07-27 18:09:10,1
11727,435,1,5.99,2005-07-29 05:45:30,8386,2005-07-29 05:45:30,388,435,2005-08-05 03:56:30,2
11728,435,2,4.99,2005-07-30 00:46:55,8891,2005-07-30 00:46:55,4093,435,2005-08-06 23:32:55,2
11729,435,2,0.99,2005-07-30 15:02:33,9269,2005-07-30 15:02:33,548,435,2005-08-02 16:32:33,1
11730,435,1,3.99,2005-07-31 05:57:54,9655,2005-07-31 05:57:54,3403,435,2005-08-06 02:00:54,1
11731,435,2,4.99,2005-07-31 11:58:38,9829,2005-07-31 11:58:38,231,435,2005-08-07 08:11:38,2
11732,435,1,6.99,2005-08-02 04:50:55,10998,2005-08-02 04:50:55,1479,435,2005-08-11 03:43:55,1
11733,435,1,2.99,2005-08-02 06:03:53,11041,2005-08-02 06:03:53,1897,435,2005-08-03 11:57:53,1
11734,435,1,3.99,2005-08-17 10:57:40,11786,2005-08-17 10:57:40,1487,435,2005-08-24 06:48:40,2
11735,435,1,0.99,2005-08-17 11:16:47,11796,2005-08-17 11:16:47,3983,435,2005-08-18 16:55:47,2
11736,435,2,0.99,2005-08-17 20:47:46,12046,2005-08-17 20:47:46,3895,435,2005-08-19 16:09:46,2
11737,435,1,4.99,2005-08-18 22:17:05,12741,2005-08-18 22:17:05,2084,435,2005-08-25 20:07:05,2
11738,435,2,0.99,2005-08-19 15:18:55,13208,2005-08-19 15:18:55,609,435,2005-08-24 11:59:55,1
11739,435,1,4.99,2005-08-21 20:48:05,14696,2005-08-21 20:48:05,3776,435,2005-08-25 14:55:05,1
11740,435,1,1.99,2005-08-21 23:40:28,14765,2005-08-21 23:40:28,2817,435,2005-08-25 04:55:28,2
11741,435,1,0.99,2005-08-22 02:16:55,14850,2005-08-22 02:16:55,2405,435,2005-08-26 21:08:55,1
11742,435,1,2.99,2005-08-22 13:19:25,15136,2005-08-22 13:19:25,2606,435,2005-08-24 07:28:25,2
11743,436,1,7.99,2005-05-25 05:59:39,45,2005-05-25 05:59:39,1853,436,2005-06-02 09:56:39,2
11744,436,1,3.99,2005-05-26 15:20:58,256,2005-05-26 15:20:58,3194,436,2005-05-31 15:58:58,1
11745,436,1,5.99,2005-05-30 01:19:53,848,2005-05-30 01:19:53,1363,436,2005-06-05 23:40:53,1
11746,436,1,9.99,2005-06-18 07:36:46,2291,2005-06-18 07:36:46,3949,436,2005-06-26 04:57:46,2
11747,436,2,1.99,2005-07-06 16:54:12,3851,2005-07-06 16:54:12,493,436,2005-07-11 22:49:12,1
11748,436,2,2.99,2005-07-06 21:34:11,3944,2005-07-06 21:34:11,4213,436,2005-07-08 23:46:11,2
11749,436,2,0.99,2005-07-08 09:13:56,4643,2005-07-08 09:13:56,239,436,2005-07-10 12:09:56,2
11750,436,2,2.99,2005-07-08 14:07:52,4751,2005-07-08 14:07:52,3469,436,2005-07-13 10:37:52,2
11751,436,1,4.99,2005-07-08 16:08:51,4782,2005-07-08 16:08:51,445,436,2005-07-17 17:56:51,1
11752,436,1,0.99,2005-07-10 23:35:36,5959,2005-07-10 23:35:36,3169,436,2005-07-13 02:19:36,1
11753,436,1,4.99,2005-07-27 23:28:47,7593,2005-07-27 23:28:47,1158,436,2005-08-02 19:51:47,1
11754,436,2,5.99,2005-07-28 16:09:57,8027,2005-07-28 16:09:57,1335,436,2005-08-05 18:17:57,1
11755,436,2,9.99,2005-07-28 18:32:49,8097,2005-07-28 18:32:49,2719,436,2005-08-06 16:09:49,1
11756,436,1,9.99,2005-07-30 18:13:51,9345,2005-07-30 18:13:51,2042,436,2005-08-07 13:45:51,2
11757,436,1,0.99,2005-07-31 01:36:19,9539,2005-07-31 01:36:19,3793,436,2005-08-04 23:47:19,1
11758,436,1,5.99,2005-07-31 05:30:27,9638,2005-07-31 05:30:27,1616,436,2005-08-09 02:04:27,1
11759,436,2,3.99,2005-08-01 01:06:27,10216,2005-08-01 01:06:27,3603,436,2005-08-08 22:41:27,2
11760,436,2,0.99,2005-08-02 10:05:30,11160,2005-08-02 10:05:30,3260,436,2005-08-07 08:30:30,1
11761,436,1,2.99,2005-08-17 01:59:07,11580,2005-08-17 01:59:07,1346,436,2005-08-21 06:18:07,2
11762,436,2,4.99,2005-08-17 03:54:35,11615,2005-08-17 03:54:35,4331,436,2005-08-23 06:54:35,2
11763,436,2,5.99,2005-08-17 15:19:54,11896,2005-08-17 15:19:54,259,436,2005-08-24 18:22:54,2
11764,436,2,0.99,2005-08-18 05:19:57,12297,2005-08-18 05:19:57,903,436,2005-08-21 00:53:57,1
11765,436,2,6.99,2005-08-18 10:26:46,12429,2005-08-18 10:26:46,2994,436,2005-08-27 13:23:46,1
11766,436,2,9.99,2005-08-19 10:55:19,13099,2005-08-19 10:55:19,969,436,2005-08-27 10:54:19,1
11767,436,2,7.99,2005-08-19 21:38:41,13382,2005-08-19 21:38:41,3720,436,2005-08-28 15:49:41,1
11768,436,1,3.99,2005-08-20 03:30:00,13533,2005-08-20 03:30:00,1801,436,2005-08-27 05:53:00,1
11769,436,1,5.99,2005-08-20 11:26:33,13760,2005-08-20 11:26:33,3459,436,2005-08-27 11:12:33,2
11770,436,1,0.99,2005-08-20 13:07:23,13814,2005-08-20 13:07:23,2129,436,2005-08-22 16:23:23,2
11771,436,2,2.99,2005-08-20 13:46:38,13826,2005-08-20 13:46:38,401,436,2005-08-29 13:07:38,1
11772,436,2,4.99,2005-08-23 13:10:16,15766,2005-08-23 13:10:16,1996,436,2005-08-30 09:27:16,1
11773,437,1,2.99,2005-05-26 06:20:37,192,2005-05-26 06:20:37,1897,437,2005-06-02 10:57:37,1
11774,437,2,4.99,2005-05-28 20:18:24,656,2005-05-28 20:18:24,2846,437,2005-05-30 16:19:24,1
11775,437,1,5.99,2005-05-28 21:48:51,666,2005-05-28 21:48:51,3075,437,2005-06-05 16:45:51,2
11776,437,2,5.99,2005-06-18 04:23:54,2239,2005-06-18 04:23:54,4419,437,2005-06-26 00:12:54,2
11777,437,1,2.99,2005-06-19 18:52:25,2792,2005-06-19 18:52:25,3057,437,2005-06-23 17:39:25,1
11778,437,2,2.99,2005-06-21 04:23:13,3265,2005-06-21 04:23:13,3637,437,2005-06-28 03:37:13,1
11779,437,1,4.99,2005-07-06 12:11:14,3747,2005-07-06 12:11:14,1093,437,2005-07-09 17:14:14,2
11780,437,2,4.99,2005-07-08 15:08:45,4765,2005-07-08 15:08:45,469,437,2005-07-13 10:44:45,1
11781,437,2,4.99,2005-07-09 05:36:49,5085,2005-07-09 05:36:49,4164,437,2005-07-13 09:26:49,1
11782,437,1,1.99,2005-07-09 09:18:43,5167,2005-07-09 09:18:43,2485,437,2005-07-14 12:59:43,2
11783,437,2,2.99,2005-07-10 12:08:33,5744,2005-07-10 12:08:33,1372,437,2005-07-14 12:34:33,2
11784,437,2,6.99,2005-07-10 18:29:57,5864,2005-07-10 18:29:57,4380,437,2005-07-19 14:27:57,2
11785,437,2,2.99,2005-07-28 23:43:56,8215,2005-07-28 23:43:56,2921,437,2005-08-03 19:30:56,2
11786,437,2,2.99,2005-07-30 11:36:38,9172,2005-07-30 11:36:38,695,437,2005-08-04 09:39:38,1
11787,437,2,2.99,2005-07-30 17:53:45,9333,2005-07-30 17:53:45,1377,437,2005-07-31 22:35:45,2
11788,437,2,8.99,2005-07-31 18:00:28,10009,2005-07-31 18:00:28,4441,437,2005-08-08 22:24:28,2
11789,437,2,0.99,2005-08-01 02:35:39,10249,2005-08-01 02:35:39,135,437,2005-08-06 06:50:39,1
11790,437,2,3.99,2005-08-02 19:44:46,11417,2005-08-02 19:44:46,3083,437,2005-08-11 21:43:46,2
11791,437,1,8.99,2005-08-18 02:21:08,12205,2005-08-18 02:21:08,774,437,2005-08-27 00:08:08,2
11792,437,2,7.99,2005-08-20 14:22:46,13838,2005-08-20 14:22:46,1134,437,2005-08-29 12:28:46,2
11793,437,1,2.99,2005-08-20 14:23:16,13839,2005-08-20 14:23:16,1056,437,2005-08-26 19:11:16,2
11794,437,1,1.99,2005-08-20 16:12:48,13905,2005-08-20 16:12:48,2714,437,2005-08-28 16:05:48,1
11795,437,1,1.99,2005-08-22 07:52:18,14993,2005-08-22 07:52:18,3416,437,2005-08-27 02:13:18,1
11796,438,2,4.99,2005-05-25 02:40:21,23,2005-05-25 02:40:21,4441,438,2005-05-29 06:34:21,1
11797,438,2,0.99,2005-05-31 05:21:10,1036,2005-05-31 05:21:10,2164,438,2005-06-04 04:19:10,1
11798,438,1,6.99,2005-05-31 19:30:27,1138,2005-05-31 19:30:27,3944,438,2005-06-05 21:42:27,1
11799,438,1,4.99,2005-06-15 18:26:29,1431,2005-06-15 18:26:29,3193,438,2005-06-21 17:33:29,1
11800,438,2,0.99,2005-06-16 18:55:11,1779,2005-06-16 18:55:11,1044,438,2005-06-17 20:11:11,1
11801,438,2,0.99,2005-06-18 02:14:45,2206,2005-06-18 02:14:45,3651,438,2005-06-24 23:20:45,2
11802,438,1,4.99,2005-06-19 05:32:22,2591,2005-06-19 05:32:22,4481,438,2005-06-25 23:42:22,1
11803,438,1,4.99,2005-06-21 08:17:04,3315,2005-06-21 08:17:04,4108,438,2005-06-24 11:04:04,1
11804,438,2,0.99,2005-06-21 13:18:38,3368,2005-06-21 13:18:38,548,438,2005-06-23 11:13:38,1
11805,438,1,4.99,2005-07-07 19:21:19,4355,2005-07-07 19:21:19,4557,438,2005-07-09 00:55:19,2
11806,438,2,2.99,2005-07-07 23:12:16,4446,2005-07-07 23:12:16,2629,438,2005-07-13 19:42:16,1
11807,438,2,4.99,2005-07-09 16:09:42,5316,2005-07-09 16:09:42,3856,438,2005-07-11 15:20:42,1
11808,438,2,4.99,2005-07-09 21:04:47,5426,2005-07-09 21:04:47,251,438,2005-07-17 00:55:47,1
11809,438,1,2.99,2005-07-10 18:40:25,5870,2005-07-10 18:40:25,1524,438,2005-07-12 15:39:25,2
11810,438,2,4.99,2005-07-11 08:36:04,6138,2005-07-11 08:36:04,1808,438,2005-07-13 10:30:04,2
11811,438,1,3.99,2005-07-12 05:34:09,6563,2005-07-12 05:34:09,87,438,2005-07-21 07:37:09,1
11812,438,2,4.99,2005-07-12 08:36:22,6615,2005-07-12 08:36:22,23,438,2005-07-20 09:03:22,1
11813,438,2,1.99,2005-07-27 14:48:31,7357,2005-07-27 14:48:31,1917,438,2005-08-02 18:07:31,2
11814,438,2,8.99,2005-07-27 15:20:57,7374,2005-07-27 15:20:57,3184,438,2005-08-05 13:09:57,2
11815,438,1,0.99,2005-07-27 23:36:01,7598,2005-07-27 23:36:01,4545,438,2005-07-29 23:35:01,2
11816,438,2,2.99,2005-07-29 11:10:15,8547,2005-07-29 11:10:15,875,438,2005-08-03 12:50:15,1
11817,438,1,3.99,2005-07-30 08:11:22,9082,2005-07-30 08:11:22,4042,438,2005-08-06 09:26:22,2
11818,438,2,0.99,2005-07-31 10:14:26,9782,2005-07-31 10:14:26,2397,438,2005-08-06 16:11:26,1
11819,438,1,6.99,2005-08-01 11:36:19,10512,2005-08-01 11:36:19,3294,438,2005-08-09 06:52:19,2
11820,438,1,4.99,2005-08-01 14:44:43,10607,2005-08-01 14:44:43,3999,438,2005-08-02 16:39:43,2
11821,438,2,4.99,2005-08-17 04:49:46,11644,2005-08-17 04:49:46,1760,438,2005-08-24 08:49:46,1
11822,438,2,4.99,2005-08-17 16:38:20,11933,2005-08-17 16:38:20,2574,438,2005-08-22 14:31:20,1
11823,438,2,0.99,2005-08-18 18:56:40,12654,2005-08-18 18:56:40,2217,438,2005-08-20 17:51:40,2
11824,438,2,7.99,2005-08-19 19:35:13,13319,2005-08-19 19:35:13,2496,438,2005-08-27 17:59:13,1
11825,438,1,4.99,2005-08-19 22:47:34,13414,2005-08-19 22:47:34,4126,438,2005-08-21 02:50:34,1
11826,438,2,5.99,2005-08-21 17:08:33,14582,2005-08-21 17:08:33,1004,438,2005-08-29 18:04:33,2
11827,438,2,5.99,2005-08-23 17:02:00,15893,2005-08-23 17:02:00,2571,438,2005-08-30 12:45:00,2
