id,gid,name,sort_name,type,edits_pending,last_updated,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,comment
27563,7a1a1682-60a3-47f4-99c4-b610fb5567b8,"Harwood, North Dakota","Harwood, North Dakota",3,0,2013-09-08 08:41:55.035654+02,,,,,,,f,""
27824,d2b675c3-32c4-4fad-9576-5436a511521f,Parma,Parma,3,0,2013-09-08 10:07:26.997471+02,,,,,,,f,""
28117,976ebec4-696f-42d4-8fe0-88137869a7d1,DuBois,DuBois,3,0,2013-09-08 14:22:45.095437+02,,,,,,,f,""
28333,e61bc56c-1558-4505-8bb3-027e0d1148d7,"Louisville, Tennessee","Louisville, Tennessee",3,0,2013-09-08 16:53:10.516981+02,,,,,,,f,""
28508,4b50fc48-5001-433a-b87e-3ea59045116f,"Yorkville, Tennessee","Yorkville, Tennessee",3,0,2013-09-08 20:32:21.235881+02,,,,,,,f,""
28971,b4de9287-d608-4373-8b37-6c7613bf5a5f,Crosbyton,Crosbyton,3,0,2013-09-09 01:43:37.668921+02,,,,,,,f,""
13316,e9c04844-2a27-491e-8188-eb2f50b61a3b,Novi di Modena,Novi di Modena,4,0,2013-07-21 17:28:34.856999+02,,,,,,,f,""
13317,3bcbc241-7888-4d45-81b2-73457d09d683,"Carona, Lombardy","Carona, Lombardy",4,0,2013-07-21 17:28:47.695083+02,,,,,,,f,""
13320,3538a71e-567b-4f24-9a36-3f2b2263bd08,Riolunato,Riolunato,4,0,2013-07-21 17:29:26.382987+02,,,,,,,f,""
14186,d0781d23-f8c4-4af7-8f09-475b821e41b4,Priverno,Priverno,4,0,2013-07-21 20:42:29.552566+02,,,,,,,f,""
13321,ba90826c-4a24-4542-a80f-325445b17e8c,Carvico,Carvico,4,0,2013-07-21 17:29:41.092224+02,,,,,,,f,""
13322,318dbcf8-2909-4d96-b771-88e42e71df26,Castel Rozzone,Castel Rozzone,4,0,2013-07-21 17:29:53.701056+02,,,,,,,f,""
13324,8f370b37-7539-4ad8-b805-0f01818d2639,Vignola,Vignola,4,0,2013-07-21 17:30:24.246368+02,,,,,,,f,""
14245,7ca24155-ee5f-42af-8a55-4290a47940e7,Tortolì,Tortolì,4,0,2013-07-21 20:55:06.711139+02,,,,,,,f,""
13325,0c4e3930-165e-4554-bdbf-10b1fb4b3e04,Casnigo,Casnigo,4,0,2013-07-21 17:30:38.982727+02,,,,,,,f,""
13346,ede59b56-5348-4aa5-960c-128c3fd09222,Comun Nuovo,Comun Nuovo,4,0,2013-07-21 17:35:48.447107+02,,,,,,,f,""
16062,6ae0ccd6-5032-4fac-824d-faf2a27348f1,Caravonica,Caravonica,4,0,2013-07-22 02:48:05.117323+02,,,,,,,f,""
13381,6deeec16-5c21-472e-9fc9-ece84f3942df,Fidenza,Fidenza,4,0,2013-07-21 17:43:11.768974+02,,,,,,,f,""
14350,9f23c0bf-c047-4b52-a62a-391f3dce089d,Casaleggio Boiro,Casaleggio Boiro,4,0,2013-07-21 21:18:54.231471+02,,,,,,,f,""
13389,764f2de2-2ce6-48cc-ad82-f3b2256f3c8d,Fiorano al Serio,Fiorano al Serio,4,0,2013-07-21 17:44:55.328318+02,,,,,,,f,""
13477,988d0b67-e9b4-46f1-9ab9-7c06f7f6b7c8,Piazzatorre,Piazzatorre,4,0,2013-07-21 18:04:13.090153+02,,,,,,,f,""
13479,399299db-cb23-4127-b8d1-4a31207e04a7,Ponte Nossa,Ponte Nossa,4,0,2013-07-21 18:04:37.150016+02,,,,,,,f,""
14761,10ad61fd-a73b-4db7-8f6d-be468e853351,Sillano,Sillano,4,0,2013-07-21 22:49:58.985132+02,,,,,,,f,""
13484,fa47bd76-765e-48d2-bd22-17a3e6dd3afa,Ponte San Pietro,Ponte San Pietro,4,0,2013-07-21 18:05:38.399234+02,,,,,,,f,""
13492,60893c53-5e23-497c-a97c-283f8c2cb06e,Rogno,Rogno,4,0,2013-07-21 18:07:28.723722+02,,,,,,,f,""
13496,84fbf5af-b41d-45e7-9834-562dddcb6ffe,Sarnico,Sarnico,4,0,2013-07-21 18:08:17.529534+02,,,,,,,f,""
15401,089a4f38-99f5-468f-bde8-784b7da32587,Boca,Boca,4,0,2013-07-22 00:37:25.496625+02,,,,,,,f,""
13501,c136c537-1cc6-43ad-adb9-37700c7c7e65,Treviglio,Treviglio,4,0,2013-07-21 18:09:20.340154+02,,,,,,,f,""
16811,51a4a9a0-8521-480b-bee7-1e8e96710427,"Vittoria, Sicily","Vittoria, Sicily",4,0,2013-07-22 04:42:37.532319+02,,,,,,,f,""
13525,dcf75d9e-ae57-4e7d-8d5e-b91e69e6a858,Selvino,Selvino,4,0,2013-07-21 18:14:32.164453+02,,,,,,,f,""
17939,70890ddf-49e8-4838-80cd-064f52ceb8dc,Pieve di Coriano,Pieve di Coriano,4,0,2013-07-22 07:28:58.417104+02,,,,,,,f,""
17964,839649ee-005d-4222-b79a-777b2a6de897,Pieve d'Olmi,Pieve d'Olmi,4,0,2013-07-22 07:31:46.756654+02,,,,,,,f,""
20177,0eafcd66-6dc4-4c2b-b8d4-085e6feec2c1,Pozzuolo del Friuli,Pozzuolo del Friuli,4,0,2013-07-22 17:42:07.617635+02,,,,,,,f,""
26681,4f8b498f-de44-4d27-b86e-149431f4c570,Summit,Summit,3,0,2013-09-08 02:17:01.645549+02,,,,,,,f,""
24456,cd149aea-d765-4963-8d6b-34f695902b4d,"Union Point, Georgia","Union Point, Georgia",3,0,2013-09-07 06:49:39.887973+02,,,,,,,f,""
21011,0376c831-3c8f-4683-9c77-aabe2a66e16c,Afragola,Afragola,4,0,2013-07-23 17:51:42.113361+02,,,,,,,f,""
21092,d45005cf-21cf-416c-bbcf-5bcac133e90b,Cingoli,Cingoli,4,0,2013-07-23 20:50:29.268632+02,,,,,,,f,""
21202,1feaf3ed-cdf0-43fb-8430-903e88503104,Praiano,Praiano,4,0,2013-07-23 23:50:52.528926+02,,,,,,,f,""
24933,91968a87-1ed4-462f-a6c7-c905c41e41d4,Downs,Downs,3,0,2013-09-07 09:18:59.221694+02,,,,,,,f,""
21403,0d93c144-ebc0-4d24-9082-332e7b176a43,Chianciano Terme,Chianciano Terme,4,0,2013-07-24 05:54:00.653823+02,,,,,,,f,""
21509,9d2a0557-26bf-4bba-b32c-026334f6c31e,Levone,Levone,4,0,2013-07-24 08:55:24.772143+02,,,,,,,f,""
28450,ddd3c289-865f-49fb-8404-c5b503151885,"White House, Tennessee","White House, Tennessee",3,0,2013-09-08 17:31:14.679055+02,,,,,,,f,""
21613,5ece2556-5551-4923-a0d8-972a868a388a,San Benedetto Val di Sambro,San Benedetto Val di Sambro,4,0,2013-07-24 11:55:35.426526+02,,,,,,,f,""
25481,763f4995-8920-4004-afa9-bc0d49e7e820,"Elkton, Kentucky","Elkton, Kentucky",3,0,2013-09-07 12:01:42.226162+02,,,,,,,f,""
21656,35634e76-fbc1-485f-87bc-4f36125205b3,Voghiera,Voghiera,4,0,2013-07-24 14:44:29.042556+02,,,,,,,f,""
27145,eb8ba034-db12-448e-a622-a6e185dbf66f,Crestwood,Crestwood,3,0,2013-09-08 05:41:00.694452+02,,,,,,,f,""
21942,204723f9-e0d6-4d42-b214-1495188a5b65,"St. John, North Dakota","St. John, North Dakota",3,0,2013-08-06 11:31:00.887384+02,,,,,,,f,""
25523,20a6eb2c-e1f2-447d-b784-5daa0384fb88,"Kaplan, Louisiana","Kaplan, Louisiana",3,0,2013-09-07 12:46:42.965905+02,,,,,,,f,""
21996,98afe757-8d77-4c99-8bd8-b210a96f8c33,Cascade,Cascade,3,0,2013-08-07 11:43:20.581253+02,,,,,,,f,""
22019,3ebbf435-4cde-4a62-b7cb-bfa326c752d2,Marengo,Marengo,3,0,2013-08-07 14:26:35.014278+02,,,,,,,f,""
24159,c3b1449d-9947-49e3-ab1f-84e2f163a3a9,Weippe,Weippe,3,0,2013-09-07 03:02:16.824135+02,,,,,,,f,""
24417,34d2e6a5-9ba0-457d-a482-707d484b453a,"Guyton, Georgia","Guyton, Georgia",3,0,2013-09-07 06:40:05.253623+02,,,,,,,f,""
25524,8018758b-96ef-4435-b9d6-a60605a0a82a,Wingo,Wingo,3,0,2013-09-07 12:47:00.518793+02,,,,,,,f,""
27477,7868a112-6c2e-49a7-b2ff-091aa7f42723,"Streeter, North Dakota","Streeter, North Dakota",3,0,2013-09-08 08:06:33.794558+02,,,,,,,f,""
25563,f952c09a-28d7-4236-b8b6-40587763ed35,"Neodesha, Kansas","Neodesha, Kansas",3,0,2013-09-07 12:58:57.249929+02,,,,,,,f,""
26051,d7d6c4fb-f77d-4fae-a3f9-90ec193f97ed,Rush Center,Rush Center,3,0,2013-09-07 17:57:05.207327+02,,,,,,,f,""
26398,f1b9ab28-947b-48ad-b53c-94db63f247e7,Canton,Canton,3,0,2013-09-07 23:57:54.86532+02,,,,,,,f,""
28510,1d074785-700b-4ba6-9d3c-7e73a93b712a,Bear Creek,Bear Creek,3,0,2013-09-08 20:33:01.728997+02,,,,,,,f,""
27825,6ec6410e-a18a-461e-8cc6-d362b0bf508c,Wardell,Wardell,3,0,2013-09-08 10:07:43.097673+02,,,,,,,f,""
28118,68e1c76f-7725-4278-9a7b-86806ceeb3e1,Clairton,Clairton,3,0,2013-09-08 14:22:58.268819+02,,,,,,,f,""
28334,2881224f-20ce-494d-a52d-98884b5bf3ae,"Roscoe, South Dakota","Roscoe, South Dakota",3,0,2013-09-08 16:53:24.801226+02,,,,,,,f,""
28802,4d4fb8b1-72b1-4833-b8e5-3da7c8e5d417,Shenandoah,Shenandoah,3,0,2013-09-09 00:02:45.801229+02,,,,,,,f,""
28520,fe7b5f6a-4a98-4118-9c29-edd270cd739b,"Ames, Texas","Ames, Texas",3,0,2013-09-08 20:36:34.786125+02,,,,,,,f,""
28751,cef0440b-ec4d-408c-9990-de023827be80,Grey Forest,Grey Forest,3,0,2013-09-08 23:49:07.373009+02,,,,,,,f,""
28753,89bda9b8-4bf9-4c24-81a1-8c6917775960,Hawley,Hawley,3,0,2013-09-08 23:49:38.500249+02,,,,,,,f,""
28985,b3be48a4-d4fc-4a20-bf81-d0a745668d93,Liberty,Liberty,3,0,2013-09-09 01:47:37.933406+02,,,,,,,f,""
28863,1a7258d0-d374-4df9-95b2-156819e83274,Rio Bravo,Rio Bravo,3,0,2013-09-09 00:19:26.833959+02,,,,,,,f,""
28974,80260321-5e88-469c-a7fd-1a3f4e4d00a6,Woodway,Woodway,3,0,2013-09-09 01:44:27.515424+02,,,,,,,f,""
29237,6ab72967-283a-4e97-b4a0-57a962c4eb83,"Marmet, West Virginia","Marmet, West Virginia",3,0,2013-09-09 04:15:15.358487+02,,,,,,,f,""
29032,f910b807-22e6-4c08-97de-9436a7e55bed,Lorenzo,Lorenzo,3,0,2013-09-09 02:02:02.650579+02,,,,,,,f,""
29465,ab2c630f-fafd-4b5e-aa45-be6a63d930b7,Groton,Groton,3,0,2013-09-19 08:17:29.283249+02,,,,,,,f,""
29346,bb4a79e1-71ce-4fb3-ab7e-83296867bea2,Zwenkau,Zwenkau,3,0,2013-09-09 08:21:17.093747+02,,,,,,,f,""
29547,d810c2b7-88c4-40fd-89bd-2b26baa766f6,"San Juan, Argentina","San Juan, Argentina",3,0,2013-09-29 11:26:54.426047+02,,,,,,,f,""
29551,7115c5f8-479b-4378-b462-543368a0b669,Adrogué,Adrogué,3,0,2013-09-29 11:29:48.929484+02,,,,,,,f,""
29647,11bec00a-00d7-4a66-ad1c-71e26356f90f,Moestroff,Moestroff,3,0,2013-10-11 20:26:21.008428+02,,,,,,,f,""
13326,d8800ca1-334d-4abc-954a-12788d7937ba,San Possidonio,San Possidonio,4,0,2013-07-21 17:30:56.277225+02,,,,,,,f,""
13364,56979138-7a0a-4e96-8a6e-26fb0b947f90,Fontanellato,Fontanellato,4,0,2013-07-21 17:39:47.068249+02,,,,,,,f,""
13327,dabef828-8f98-411d-8e00-9a98a3d58fe0,"Calcio, Lombardy","Calcio, Lombardy",4,0,2013-07-21 17:31:12.03384+02,,,,,,,f,""
13331,b49c5a96-00d7-4ae1-8727-f1fddc9b46b7,Cene,Cene,4,0,2013-07-21 17:32:14.633239+02,,,,,,,f,""
13332,f1738580-3ef1-499c-9534-368c024217a8,Cenate Sotto,Cenate Sotto,4,0,2013-07-21 17:32:28.607694+02,,,,,,,f,""
13365,a2b445e8-321d-4049-8b75-93bd4a1ad0ed,Collecchio,Collecchio,4,0,2013-07-21 17:40:00.466347+02,,,,,,,f,""
13334,ce8ed05f-1b8d-4ea5-9137-58ca61214b38,Chiuduno,Chiuduno,4,0,2013-07-21 17:33:05.998888+02,,,,,,,f,""
13335,d4cbf2f3-0ae6-41c9-8670-a7d39992a8b8,"Castro, Lombardy","Castro, Lombardy",4,0,2013-07-21 17:33:19.275703+02,,,,,,,f,""
13387,453ab41e-9479-42aa-90af-972430d5f407,Tornolo,Tornolo,4,0,2013-07-21 17:44:31.501116+02,,,,,,,f,""
13337,65626d5d-ee69-437c-8660-d7ee03ae3c37,Cenate Sopra,Cenate Sopra,4,0,2013-07-21 17:33:42.919601+02,,,,,,,f,""
13366,8a5fa679-0586-4457-a3c6-782b39287577,Fontevivo,Fontevivo,4,0,2013-07-21 17:40:12.576206+02,,,,,,,f,""
13340,1c2d4dde-5958-4be0-bbb4-9b02b70fe9c1,Colere,Colere,4,0,2013-07-21 17:34:22.322544+02,,,,,,,f,""
13342,57790b63-e999-46d7-a955-d6d4c6a7e402,Cavernago,Cavernago,4,0,2013-07-21 17:34:50.249735+02,,,,,,,f,""
13343,5cb603e8-cc8d-41cb-9ffe-32d235ed03a4,Ciserano,Ciserano,4,0,2013-07-21 17:35:02.563716+02,,,,,,,f,""
13367,1ff44e8f-fe8f-44c7-8098-f867aca7a15c,Noceto,Noceto,4,0,2013-07-21 17:40:24.186232+02,,,,,,,f,""
13344,edf71b7e-a7b0-4035-95b6-07bfb3893637,Clusone,Clusone,4,0,2013-07-21 17:35:16.544922+02,,,,,,,f,""
13347,25c7db83-40c7-4015-9a6c-a8177e1ab926,Cologno al Serio,Cologno al Serio,4,0,2013-07-21 17:36:02.391022+02,,,,,,,f,""
13348,8c5ec9e2-cf4e-4aed-8340-5802c472c535,Covo,Covo,4,0,2013-07-21 17:36:14.005091+02,,,,,,,f,""
13368,0c864239-7b43-481e-8a4d-698942532b22,Albareto,Albareto,4,0,2013-07-21 17:40:35.649912+02,,,,,,,f,""
13350,4a0e0a31-6e4d-4cb4-a2ac-74853111ab45,Cortenuova,Cortenuova,4,0,2013-07-21 17:36:37.532655+02,,,,,,,f,""
13351,0acf41e4-1bd5-44e8-a7cb-04205d5f0bea,Costa Volpino,Costa Volpino,4,0,2013-07-21 17:36:55.052081+02,,,,,,,f,""
13388,f370e93c-e3a0-41d8-84f2-0f025771b4ec,Polesine Parmense,Polesine Parmense,4,0,2013-07-21 17:44:43.40683+02,,,,,,,f,""
13355,cd42f451-67bd-4261-acd9-d0ef98dbaf50,Costa di Mezzate,Costa di Mezzate,4,0,2013-07-21 17:37:44.693316+02,,,,,,,f,""
13369,a94f3c96-6ecf-4594-a077-e2cec60e2323,Fornovo di Taro,Fornovo di Taro,4,0,2013-07-21 17:40:47.791367+02,,,,,,,f,""
13356,eb839cfe-9c41-4c19-a386-96d24a0bfdde,"Cusio, Lombardy","Cusio, Lombardy",4,0,2013-07-21 17:38:05.366139+02,,,,,,,f,""
13358,23f51dad-4f7a-4b5f-8e2a-8a4cf9207ecd,Berceto,Berceto,4,0,2013-07-21 17:38:34.692298+02,,,,,,,f,""
13359,5126d04a-e4d2-4f25-9f67-e8913faf4d95,Medesano,Medesano,4,0,2013-07-21 17:38:46.924446+02,,,,,,,f,""
13373,f5a5e5f9-60c0-4b17-9329-4622e33d4d03,Neviano degli Arduini,Neviano degli Arduini,4,0,2013-07-21 17:41:34.316385+02,,,,,,,f,""
13360,56e8baa8-bf92-45e8-9ec2-d985a38bfd2b,Langhirano,Langhirano,4,0,2013-07-21 17:38:58.533393+02,,,,,,,f,""
13361,9a4a0364-a661-489d-af15-62e0638f2842,Curno,Curno,4,0,2013-07-21 17:39:10.081132+02,,,,,,,f,""
13399,dfb1bb86-2ba9-4394-bf30-31d1d7fbb1ab,Salsomaggiore Terme,Salsomaggiore Terme,4,0,2013-07-21 17:46:53.378964+02,,,,,,,f,""
13362,ac937b03-dc26-4d45-a4af-0863c53573c6,"Bore, Emilia-Romagna","Bore, Emilia-Romagna",4,0,2013-07-21 17:39:22.937345+02,,,,,,,f,""
13374,95cc90ba-3e69-4dbe-87bc-9c0113412dec,Montechiarugolo,Montechiarugolo,4,0,2013-07-21 17:41:48.217646+02,,,,,,,f,""
13363,84d89ab5-e6af-49e7-99bb-b3ffdc4e1821,Bedonia,Bedonia,4,0,2013-07-21 17:39:35.4188+02,,,,,,,f,""
13390,c05ed8fc-49ae-48a1-93aa-7442f238c13a,Solignano,Solignano,4,0,2013-07-21 17:45:06.930448+02,,,,,,,f,""
13375,5fadb3b8-33aa-46de-ae71-cf308d918faf,Busseto,Busseto,4,0,2013-07-21 17:42:00.379987+02,,,,,,,f,""
13376,d4348603-a709-4c75-9001-eed01ea63e52,Felino,Felino,4,0,2013-07-21 17:42:12.214227+02,,,,,,,f,""
13378,f5f08ea4-0cc5-44d0-8367-704800a4e95d,Monchio delle Corti,Monchio delle Corti,4,0,2013-07-21 17:42:36.381488+02,,,,,,,f,""
13391,0cb32350-e975-4b8f-96ca-e8dd7c705f3d,San Secondo Parmense,San Secondo Parmense,4,0,2013-07-21 17:45:18.656558+02,,,,,,,f,""
13379,ceec01de-a469-46d5-aa93-82f872a6df79,Lesignano de' Bagni,Lesignano de' Bagni,4,0,2013-07-21 17:42:47.991417+02,,,,,,,f,""
13383,e0ca5bbe-b618-4a6b-bc51-db40be9deb40,Trecasali,Trecasali,4,0,2013-07-21 17:43:44.814243+02,,,,,,,f,""
13409,2002fd4a-4337-4a4b-8494-274bb1601fca,Varsi,Varsi,4,0,2013-07-21 17:48:58.530135+02,,,,,,,f,""
13384,9c22b8c3-a98e-4f9a-a877-3460d5ab0115,Soragna,Soragna,4,0,2013-07-21 17:43:56.346139+02,,,,,,,f,""
13400,6147a61c-9056-4ba1-92cf-fef2feac78dc,Dossena,Dossena,4,0,2013-07-21 17:47:05.028404+02,,,,,,,f,""
13386,27f47f6b-0b4d-41c0-b50c-37eaadd529d8,Sala Baganza,Sala Baganza,4,0,2013-07-21 17:44:19.972438+02,,,,,,,f,""
13393,51ad488c-8983-4824-8c94-f5c715ee36a8,Roccabianca,Roccabianca,4,0,2013-07-21 17:45:42.298984+02,,,,,,,f,""
13394,6b8f4abb-308e-415e-b2cd-67b8e0246195,Torrile,Torrile,4,0,2013-07-21 17:45:53.97662+02,,,,,,,f,""
13406,3ad1ee5a-ec1c-40cd-ba18-bb00a05147d9,Varano de' Melegari,Varano de' Melegari,4,0,2013-07-21 17:48:22.922732+02,,,,,,,f,""
13395,f907004e-ec7c-43a0-8b88-7b2280972782,Fara Olivana con Sola,Fara Olivana con Sola,4,0,2013-07-21 17:46:05.544825+02,,,,,,,f,""
13401,4f42205d-bf89-4b3b-b64c-dedec583c755,Pellegrino Parmense,Pellegrino Parmense,4,0,2013-07-21 17:47:16.717802+02,,,,,,,f,""
13396,1310ee14-2a00-4b81-b233-c226bc43b233,Sorbolo,Sorbolo,4,0,2013-07-21 17:46:17.300081+02,,,,,,,f,""
13398,18379bd9-cd8a-444b-823d-61330c285ee3,Valmozzola,Valmozzola,4,0,2013-07-21 17:46:41.881632+02,,,,,,,f,""
13402,8aaf6968-1ee5-4ae4-85b8-aed6fc130df0,Sissa,Sissa,4,0,2013-07-21 17:47:30.769722+02,,,,,,,f,""
13407,4ec8fea5-f55e-4ec6-9b94-b139633a20b9,Tizzano Val Parma,Tizzano Val Parma,4,0,2013-07-21 17:48:34.610886+02,,,,,,,f,""
13403,8aa8d594-4b7c-45ce-8ae2-80496aac2521,Endine Gaiano,Endine Gaiano,4,0,2013-07-21 17:47:45.670264+02,,,,,,,f,""
13415,8b2ad919-d549-4671-b3af-e92cdcdda6c7,Luzzana,Luzzana,4,0,2013-07-21 17:50:22.519576+02,,,,,,,f,""
13405,29e6a9ae-84f7-422f-bd79-15ee9154d307,Fino del Monte,Fino del Monte,4,0,2013-07-21 17:48:11.16514+02,,,,,,,f,""
13411,2eea1f36-ea7d-436d-8826-81a8b497db4e,Fara Gera d'Adda,Fara Gera d'Adda,4,0,2013-07-21 17:49:24.960192+02,,,,,,,f,""
13408,cb39ec44-44d5-4e5f-9fde-f18288b08646,Traversetolo,Traversetolo,4,0,2013-07-21 17:48:46.343783+02,,,,,,,f,""
13413,96b125ca-71b5-4e99-954f-374641d9a3d6,Ghisalba,Ghisalba,4,0,2013-07-21 17:49:58.746605+02,,,,,,,f,""
13412,d9d12f11-0126-4553-a541-2b4ca3e0f265,"Lenna, Lombardy","Lenna, Lombardy",4,0,2013-07-21 17:49:46.973464+02,,,,,,,f,""
13414,cd39bd44-b3c8-496b-aa63-969592a5b46c,Gandellino,Gandellino,4,0,2013-07-21 17:50:10.678399+02,,,,,,,f,""
13417,17e5a194-356c-41bc-b23e-006bc8d9b527,Gaverina Terme,Gaverina Terme,4,0,2013-07-21 17:50:46.700798+02,,,,,,,f,""
13418,3cf1d259-8c4b-4d57-9ef1-178f0257b468,Fuipiano Valle Imagna,Fuipiano Valle Imagna,4,0,2013-07-21 17:50:58.570265+02,,,,,,,f,""
13419,5667e056-6e12-49f8-98f4-bf0f909eacd8,"Isso, Lombardy","Isso, Lombardy",4,0,2013-07-21 17:51:10.286135+02,,,,,,,f,""
13422,5728a338-f092-4905-8f26-b6b6a95372ec,Gorno,Gorno,4,0,2013-07-21 17:51:46.004491+02,,,,,,,f,""
13423,f0c64406-6593-4c89-afa4-7ab96144d477,Gandosso,Gandosso,4,0,2013-07-21 17:51:58.051471+02,,,,,,,f,""
13424,3de608fb-e6e7-467c-a3f1-065334bf05cc,Lovere,Lovere,4,0,2013-07-21 17:52:10.02293+02,,,,,,,f,""
13426,9d1e2cb8-fb58-4acf-88e9-d6e592441607,Gerosa,Gerosa,4,0,2013-07-21 17:52:36.166517+02,,,,,,,f,""
13429,f4f76d86-57f8-49c5-9a5b-b7c31b6f00b0,Grassobbio,Grassobbio,4,0,2013-07-21 17:53:14.125415+02,,,,,,,f,""
13431,a259a204-3235-4768-9367-623eaa6e2a24,Gazzaniga,Gazzaniga,4,0,2013-07-21 17:53:44.416414+02,,,,,,,f,""
13430,f648f88f-89b7-4ab4-82bb-69711bf508d8,"Fontanella, Lombardy","Fontanella, Lombardy",4,0,2013-07-21 17:53:25.986967+02,,,,,,,f,""
13509,1d523ddf-c7fe-48e6-91fa-eb6812c9c117,Romano di Lombardia,Romano di Lombardia,4,0,2013-07-21 18:11:06.626495+02,,,,,,,f,""
14188,2948bdec-723e-4486-abe3-154662dd946d,Serra de' Conti,Serra de' Conti,4,0,2013-07-21 20:42:53.808094+02,,,,,,,f,""
14207,3f9075cc-8324-4ee5-aedf-8d65db6e07a0,Teramo,Teramo,4,0,2013-07-21 20:46:46.669641+02,,,,,,,f,""
16063,40ed0411-4a24-4a4f-9b8c-448640fa0ef3,Chiusanico,Chiusanico,4,0,2013-07-22 02:48:08.391615+02,,,,,,,f,""
14765,e97b9aec-c819-4687-b841-c1163b6d4f06,Borgo San Dalmazzo,Borgo San Dalmazzo,4,0,2013-07-21 22:51:13.017087+02,,,,,,,f,""
14806,27537c13-f064-464b-a944-f239ae955934,Castel del Piano,Castel del Piano,4,0,2013-07-21 22:59:56.179348+02,,,,,,,f,""
15402,2668f064-3e3a-4723-b912-ab39c690ab7b,Stazzema,Stazzema,4,0,2013-07-22 00:37:37.118511+02,,,,,,,f,""
16103,997ded30-5957-4fd4-8e8b-679640e6fb17,Bagheria,Bagheria,4,0,2013-07-22 02:53:23.082057+02,,,,,,,f,""
17942,a9d02ed0-fa3c-4706-aca6-f846e567de62,Sant'Angelo Lodigiano,Sant'Angelo Lodigiano,4,0,2013-07-22 07:29:22.192561+02,,,,,,,f,""
16108,5ce9f7ed-3f15-4c87-99f5-f2a3b713a60b,Triora,Triora,4,0,2013-07-22 02:54:15.041357+02,,,,,,,f,""
16117,4bab2083-1814-45f6-a31f-e649e7c526ef,Pignone,Pignone,4,0,2013-07-22 02:55:10.794114+02,,,,,,,f,""
16816,e9c534c3-9952-4b98-b9e6-08c96f97fe69,Candiana,Candiana,4,0,2013-07-22 04:43:59.451527+02,,,,,,,f,""
17949,0d2fba06-c27a-47e8-82af-db740f2560fa,Montanaso Lombardo,Montanaso Lombardo,4,0,2013-07-22 07:30:01.53852+02,,,,,,,f,""
20181,c78f828d-540e-4be9-b3fb-5a1c673fa779,Majano,Majano,4,0,2013-07-22 17:43:06.793568+02,,,,,,,f,""
17956,b0aeafd7-8e13-4134-aa9d-8ce81f35d80d,Truccazzano,Truccazzano,4,0,2013-07-22 07:30:52.166778+02,,,,,,,f,""
17958,a8531b4a-1d93-42fd-b011-e1d1709a58ab,Lana,Lana,4,0,2013-07-22 07:31:07.195047+02,,,,,,,f,""
18003,c0b6f298-e5d2-46cf-b860-eeb0f228698b,Rodigo,Rodigo,4,0,2013-07-22 07:36:07.585934+02,,,,,,,f,""
21012,13959a55-e5ed-4556-9a0e-551769fd0988,Carbonara di Nola,Carbonara di Nola,4,0,2013-07-23 17:51:54.114107+02,,,,,,,f,""
18006,9bfc3963-084c-4273-8414-e18f66fad201,Roverbella,Roverbella,4,0,2013-07-22 07:36:31.74118+02,,,,,,,f,""
18938,8b482674-e426-4db1-b56c-78996b6858ca,Caltagirone,Caltagirone,4,0,2013-07-22 09:32:22.371116+02,,,,,,,f,""
24160,644a10ec-55f7-4080-80ba-2247f7af1400,Kootenai,Kootenai,3,0,2013-09-07 03:02:32.072631+02,,,,,,,f,""
18979,4cd3b074-afb4-4922-985b-17bfbd3a8011,Erbezzo,Erbezzo,4,0,2013-07-22 09:37:34.469314+02,,,,,,,f,""
21093,ebffb549-5903-437a-8340-9fc0198b2989,Colmurano,Colmurano,4,0,2013-07-23 20:50:42.751657+02,,,,,,,f,""
18981,a2d59533-ab79-4e32-9fa2-da82870df715,San Michele di Ganzaria,San Michele di Ganzaria,4,0,2013-07-22 09:37:50.28866+02,,,,,,,f,""
21203,2967f013-09b4-4435-8751-b84d3a8216b3,Padula,Padula,4,0,2013-07-23 23:51:04.912431+02,,,,,,,f,""
26682,059371d7-8140-40c0-b94d-94aff20d95b0,"Sea Isle City, New Jersey","Sea Isle City, New Jersey",3,0,2013-09-08 02:17:41.931461+02,,,,,,,f,""
21404,11a21e69-a54b-4337-bfdd-6ac27ea48920,Buttigliera Alta,Buttigliera Alta,4,0,2013-07-24 05:54:12.645737+02,,,,,,,f,""
24418,056e2582-98f7-4a17-bd8f-76d44097df28,"Plainville, Georgia","Plainville, Georgia",3,0,2013-09-07 06:40:19.426777+02,,,,,,,f,""
21419,0526fcf6-cfbc-44e8-b4ff-67fe32252104,Torrita di Siena,Torrita di Siena,4,0,2013-07-24 05:57:23.709941+02,,,,,,,f,""
21516,8fc824b3-0188-4c4a-b1a0-435615f6b8c8,Bazzano,Bazzano,4,0,2013-07-24 08:56:55.021173+02,,,,,,,f,""
25483,66ab404b-2e55-42f5-9565-de931a7d5955,"Spring Mill, Kentucky","Spring Mill, Kentucky",3,0,2013-09-07 12:02:16.35564+02,,,,,,,f,""
21617,28eaee8c-ade7-4095-8011-d550bc741b66,Lagosanto,Lagosanto,4,0,2013-07-24 11:56:29.163572+02,,,,,,,f,""
24422,8d04b79d-a002-456e-837a-77d7b150ba03,"Lincolnton, Georgia","Lincolnton, Georgia",3,0,2013-09-07 06:41:14.71215+02,,,,,,,f,""
