film_id,attore_id,nome,cognome
541,135,RITA,REYNOLDS
686,83,BEN,WILLIS
78,111,CAMERON,ZELLWEGER
33,79,MAE,HOFFMAN
711,192,JOHN,SUVARI
159,149,RUSSELL,TEMPLE
875,131,JANE,JACKMAN
885,26,RIP,CRAWFORD
121,59,DUSTIN,TAUTOU
122,157,GRETA,MALDEN
665,5,JOHNNY,LOLLOBRIGIDA
305,41,JODIE,DEGENERES
383,85,MINNIE,ZELLWEGER
727,53,MENA,TEMPLE
401,136,ED,MANSFIELD
68,114,MORGAN,MCDORMAND
393,34,AUDREY,OLIVIER
926,48,FRANCES,DAY-LEWIS
532,8,MATTHEW,JOHANSSON
885,121,LIZA,BERGMAN
362,182,DEBBIE,AKROYD
674,159,LAURA,BRODY
797,174,MICHAEL,BENING
360,110,SUSAN,DAVIS
450,125,ALBERT,NOLTE
802,82,WOODY,JOLIE
317,57,JUDE,CRUISE
116,23,SANDRA,KILMER
932,83,BEN,WILLIS
919,196,BELA,WALKEN
571,169,KENNETH,HOFFMAN
3,123,JULIANNE,DENCH
390,36,BURT,DUKAKIS
191,10,CHRISTIAN,GABLE
802,167,LAURENCE,BULLOCK
180,163,CHRISTOPHER,WEST
59,152,BEN,HARRIS
320,39,GOLDIE,BRODY
840,158,VIVIEN,BASINGER
100,172,GROUCHO,WILLIAMS
600,22,ELVIS,MARX
153,149,RUSSELL,TEMPLE
81,36,BURT,DUKAKIS
385,90,SEAN,GUINESS
70,104,PENELOPE,CRONYN
645,50,NATALIE,HOPKINS
496,174,MICHAEL,BENING
811,49,ANNE,CRONYN
367,23,SANDRA,KILMER
921,149,RUSSELL,TEMPLE
964,10,CHRISTIAN,GABLE
844,116,DAN,STREEP
616,64,RAY,JOHANSSON
314,154,MERYL,GIBSON
208,130,GRETA,KEITEL
185,140,WHOOPI,HURT
196,86,GREG,CHAPLIN
800,159,LAURA,BRODY
338,92,KIRSTEN,AKROYD
193,6,BETTE,NICHOLSON
648,108,WARREN,NOLTE
812,117,RENEE,TRACY
177,158,VIVIEN,BASINGER
957,164,HUMPHREY,WILLIS
256,67,JESSICA,BAILEY
549,171,OLYMPIA,PFEIFFER
182,89,CHARLIZE,DENCH
540,2,NICK,WAHLBERG
913,149,RUSSELL,TEMPLE
206,131,JANE,JACKMAN
724,94,KENNETH,TORN
618,38,TOM,MCKELLEN
958,102,WALTER,TORN
18,162,OPRAH,KILMER
584,185,MICHAEL,BOLGER
478,46,PARKER,GOLDBERG
9,53,MENA,TEMPLE
759,128,CATE,MCQUEEN
198,156,FAY,WOOD
407,46,PARKER,GOLDBERG
769,160,CHRIS,DEPP
698,132,ADAM,HOPPER
570,87,SPENCER,PECK
200,9,JOE,SWANK
338,125,ALBERT,NOLTE
966,3,ED,CHASE
830,60,HENRY,BERRY
619,80,RALPH,CRUZ
612,69,KENNETH,PALTROW
88,21,KIRSTEN,PALTROW
743,72,SEAN,WILLIAMS
853,79,MAE,HOFFMAN
600,104,PENELOPE,CRONYN
402,147,FAY,WINSLET
932,42,TOM,MIRANDA
127,17,HELEN,VOIGHT
571,65,ANGELA,HUDSON
737,57,JUDE,CRUISE
896,11,ZERO,CAGE
226,56,DAN,HARRIS
557,64,RAY,JOHANSSON
553,80,RALPH,CRUZ
771,8,MATTHEW,JOHANSSON
561,97,MEG,HAWKE
605,1,PENELOPE,GUINESS
90,144,ANGELA,WITHERSPOON
559,48,FRANCES,DAY-LEWIS
989,188,ROCK,DUKAKIS
869,85,MINNIE,ZELLWEGER
15,36,BURT,DUKAKIS
714,100,SPENCER,DEPP
307,122,SALMA,NOLTE
677,174,MICHAEL,BENING
879,107,GINA,DEGENERES
560,185,MICHAEL,BOLGER
628,167,LAURENCE,BULLOCK
714,115,HARRISON,BALE
919,153,MINNIE,KILMER
298,147,FAY,WINSLET
231,62,JAYNE,NEESON
500,184,HUMPHREY,GARLAND
200,139,EWAN,GOODING
78,23,SANDRA,KILMER
968,15,CUBA,OLIVIER
345,132,ADAM,HOPPER
9,130,GRETA,KEITEL
896,134,GENE,HOPKINS
466,40,JOHNNY,CAGE
520,107,GINA,DEGENERES
65,179,ED,GUINESS
89,22,ELVIS,MARX
779,100,SPENCER,DEPP
245,123,JULIANNE,DENCH
842,154,MERYL,GIBSON
491,65,ANGELA,HUDSON
359,155,IAN,TANDY
931,36,BURT,DUKAKIS
25,167,LAURENCE,BULLOCK
435,23,SANDRA,KILMER
512,146,ALBERT,JOHANSSON
980,102,WALTER,TORN
964,152,BEN,HARRIS
658,54,PENELOPE,PINKETT
693,108,WARREN,NOLTE
31,15,CUBA,OLIVIER
204,9,JOE,SWANK
749,127,KEVIN,GARLAND
994,105,SIDNEY,CROWE
286,133,RICHARD,PENN
983,178,LISA,MONROE
547,29,ALEC,WAYNE
587,10,CHRISTIAN,GABLE
367,192,JOHN,SUVARI
285,103,MATTHEW,LEIGH
446,89,CHARLIZE,DENCH
12,37,VAL,BOLGER
226,25,KEVIN,BLOOM
542,89,CHARLIZE,DENCH
125,144,ANGELA,WITHERSPOON
212,19,BOB,FAWCETT
318,103,MATTHEW,LEIGH
144,180,JEFF,SILVERSTONE
242,79,MAE,HOFFMAN
472,14,VIVIEN,BERGEN
599,87,SPENCER,PECK
730,199,JULIA,FAWCETT
21,105,SIDNEY,CROWE
452,130,GRETA,KEITEL
554,142,JADA,RYDER
87,64,RAY,JOHANSSON
124,64,RAY,JOHANSSON
536,18,DAN,TORN
767,57,JUDE,CRUISE
532,71,ADAM,GRANT
164,178,LISA,MONROE
195,181,MATTHEW,CARREY
146,188,ROCK,DUKAKIS
790,55,FAY,KILMER
56,43,KIRK,JOVOVICH
954,154,MERYL,GIBSON
985,15,CUBA,OLIVIER
56,129,DARYL,CRAWFORD
48,109,SYLVESTER,DERN
258,138,LUCILLE,DEE
646,79,MAE,HOFFMAN
216,85,MINNIE,ZELLWEGER
213,25,KEVIN,BLOOM
840,141,CATE,HARRIS
925,90,SEAN,GUINESS
887,115,HARRISON,BALE
895,85,MINNIE,ZELLWEGER
475,145,KIM,ALLEN
30,178,LISA,MONROE
121,158,VIVIEN,BASINGER
564,173,ALAN,DREYFUSS
938,129,DARYL,CRAWFORD
944,44,NICK,STALLONE
852,65,ANGELA,HUDSON
194,24,CAMERON,STREEP
438,34,AUDREY,OLIVIER
847,51,GARY,PHOENIX
244,67,JESSICA,BAILEY
263,137,MORGAN,WILLIAMS
149,200,THORA,TEMPLE
60,76,ANGELINA,ASTAIRE
223,76,ANGELINA,ASTAIRE
467,141,CATE,HARRIS
555,2,NICK,WAHLBERG
72,165,AL,GARLAND
762,178,LISA,MONROE
870,82,WOODY,JOLIE
137,108,WARREN,NOLTE
843,13,UMA,WOOD
825,92,KIRSTEN,AKROYD
278,146,ALBERT,JOHANSSON
819,182,DEBBIE,AKROYD
909,162,OPRAH,KILMER
115,8,MATTHEW,JOHANSSON
157,87,SPENCER,PECK
694,109,SYLVESTER,DERN
396,69,KENNETH,PALTROW
609,180,JEFF,SILVERSTONE
162,89,CHARLIZE,DENCH
738,119,WARREN,JACKMAN
486,55,FAY,KILMER
170,121,LIZA,BERGMAN
757,48,FRANCES,DAY-LEWIS
64,196,BELA,WALKEN
508,81,SCARLETT,DAMON
315,105,SIDNEY,CROWE
85,179,ED,GUINESS
482,86,GREG,CHAPLIN
223,38,TOM,MCKELLEN
553,66,MARY,TANDY
673,164,HUMPHREY,WILLIS
197,178,LISA,MONROE
263,101,SUSAN,DAVIS
299,60,HENRY,BERRY
302,115,HARRISON,BALE
868,56,DAN,HARRIS
129,59,DUSTIN,TAUTOU
909,100,SPENCER,DEPP
849,191,GREGORY,GOODING
170,7,GRACE,MOSTEL
684,196,BELA,WALKEN
407,52,CARMEN,HUNT
432,199,JULIA,FAWCETT
11,81,SCARLETT,DAMON
570,198,MARY,KEITEL
693,119,WARREN,JACKMAN
341,141,CATE,HARRIS
117,192,JOHN,SUVARI
394,104,PENELOPE,CRONYN
606,112,RUSSELL,BACALL
802,159,LAURA,BRODY
539,3,ED,CHASE
443,147,FAY,WINSLET
485,192,JOHN,SUVARI
411,100,SPENCER,DEPP
758,26,RIP,CRAWFORD
128,155,IAN,TANDY
438,1,PENELOPE,GUINESS
870,75,BURT,POSEY
953,199,JULIA,FAWCETT
385,47,JULIA,BARRYMORE
558,49,ANNE,CRONYN
289,188,ROCK,DUKAKIS
858,198,MARY,KEITEL
680,80,RALPH,CRUZ
315,48,FRANCES,DAY-LEWIS
345,64,RAY,JOHANSSON
642,184,HUMPHREY,GARLAND
664,52,CARMEN,HUNT
154,17,HELEN,VOIGHT
897,50,NATALIE,HOPKINS
411,25,KEVIN,BLOOM
653,116,DAN,STREEP
590,120,PENELOPE,MONROE
446,97,MEG,HAWKE
605,139,EWAN,GOODING
305,65,ANGELA,HUDSON
446,75,BURT,POSEY
357,68,RIP,WINSLET
666,73,GARY,PENN
331,68,RIP,WINSLET
548,16,FRED,COSTNER
490,44,NICK,STALLONE
538,172,GROUCHO,WILLIAMS
144,19,BOB,FAWCETT
635,196,BELA,WALKEN
384,90,SEAN,GUINESS
886,199,JULIA,FAWCETT
347,27,JULIA,MCQUEEN
914,142,JADA,RYDER
115,45,REESE,KILMER
778,169,KENNETH,HOFFMAN
36,127,KEVIN,GARLAND
142,21,KIRSTEN,PALTROW
469,106,GROUCHO,DUNST
804,74,MILLA,KEITEL
300,66,MARY,TANDY
551,191,GREGORY,GOODING
968,152,BEN,HARRIS
563,177,GENE,MCKELLEN
685,126,FRANCES,TOMEI
483,158,VIVIEN,BASINGER
340,55,FAY,KILMER
639,106,GROUCHO,DUNST
294,95,DARYL,WAHLBERG
784,60,HENRY,BERRY
379,108,WARREN,NOLTE
30,9,JOE,SWANK
731,111,CAMERON,ZELLWEGER
505,42,TOM,MIRANDA
389,81,SCARLETT,DAMON
820,140,WHOOPI,HURT
226,23,SANDRA,KILMER
729,175,WILLIAM,HACKMAN
899,128,CATE,MCQUEEN
420,181,MATTHEW,CARREY
564,81,SCARLETT,DAMON
889,46,PARKER,GOLDBERG
434,44,NICK,STALLONE
2,85,MINNIE,ZELLWEGER
280,133,RICHARD,PENN
873,83,BEN,WILLIS
361,192,JOHN,SUVARI
484,196,BELA,WALKEN
640,184,HUMPHREY,GARLAND
593,27,JULIA,MCQUEEN
403,113,MORGAN,HOPKINS
559,106,GROUCHO,DUNST
168,128,CATE,MCQUEEN
233,40,JOHNNY,CAGE
453,138,LUCILLE,DEE
42,43,KIRK,JOVOVICH
718,100,SPENCER,DEPP
182,34,AUDREY,OLIVIER
163,194,MERYL,ALLEN
44,193,BURT,TEMPLE
729,84,JAMES,PITT
385,71,ADAM,GRANT
567,32,TIM,HACKMAN
162,176,JON,CHASE
732,153,MINNIE,KILMER
155,145,KIM,ALLEN
469,160,CHRIS,DEPP
634,98,CHRIS,BRIDGES
375,95,DARYL,WAHLBERG
25,1,PENELOPE,GUINESS
774,101,SUSAN,DAVIS
800,167,LAURENCE,BULLOCK
156,110,SUSAN,DAVIS
525,34,AUDREY,OLIVIER
425,114,MORGAN,MCDORMAND
734,47,JULIA,BARRYMORE
332,81,SCARLETT,DAMON
188,114,MORGAN,MCDORMAND
806,133,RICHARD,PENN
807,114,MORGAN,MCDORMAND
904,27,JULIA,MCQUEEN
880,78,GROUCHO,SINATRA
697,66,MARY,TANDY
814,128,CATE,MCQUEEN
17,187,RENEE,BALL
396,154,MERYL,GIBSON
862,29,ALEC,WAYNE
266,139,EWAN,GOODING
861,42,TOM,MIRANDA
275,160,CHRIS,DEPP
827,191,GREGORY,GOODING
744,108,WARREN,NOLTE
554,8,MATTHEW,JOHANSSON
8,55,FAY,KILMER
428,125,ALBERT,NOLTE
227,70,MICHELLE,MCCONAUGHEY
469,17,HELEN,VOIGHT
645,171,OLYMPIA,PFEIFFER
985,98,CHRIS,BRIDGES
423,61,CHRISTIAN,NEESON
952,44,NICK,STALLONE
152,181,MATTHEW,CARREY
619,38,TOM,MCKELLEN
320,131,JANE,JACKMAN
197,103,MATTHEW,LEIGH
60,6,BETTE,NICHOLSON
145,147,FAY,WINSLET
742,2,NICK,WAHLBERG
553,138,LUCILLE,DEE
418,102,WALTER,TORN
689,199,JULIA,FAWCETT
410,137,MORGAN,WILLIAMS
489,122,SALMA,NOLTE
911,120,PENELOPE,MONROE
485,2,NICK,WAHLBERG
718,122,SALMA,NOLTE
436,75,BURT,POSEY
912,76,ANGELINA,ASTAIRE
374,40,JOHNNY,CAGE
517,176,JON,CHASE
111,50,NATALIE,HOPKINS
584,125,ALBERT,NOLTE
974,51,GARY,PHOENIX
820,180,JEFF,SILVERSTONE
499,20,LUCILLE,TRACY
372,105,SIDNEY,CROWE
302,172,GROUCHO,WILLIAMS
203,52,CARMEN,HUNT
709,80,RALPH,CRUZ
412,193,BURT,TEMPLE
732,113,MORGAN,HOPKINS
430,96,GENE,WILLIS
993,33,MILLA,PECK
858,119,WARREN,JACKMAN
43,160,CHRIS,DEPP
263,156,FAY,WOOD
317,126,FRANCES,TOMEI
361,1,PENELOPE,GUINESS
767,160,CHRIS,DEPP
615,152,BEN,HARRIS
74,139,EWAN,GOODING
784,41,JODIE,DEGENERES
66,96,GENE,WILLIS
988,188,ROCK,DUKAKIS
772,73,GARY,PENN
207,146,ALBERT,JOHANSSON
946,59,DUSTIN,TAUTOU
120,83,BEN,WILLIS
407,45,REESE,KILMER
402,146,ALBERT,JOHANSSON
715,36,BURT,DUKAKIS
129,195,JAYNE,SILVERSTONE
480,10,CHRISTIAN,GABLE
86,166,NICK,DEGENERES
247,129,DARYL,CRAWFORD
631,86,GREG,CHAPLIN
952,133,RICHARD,PENN
648,39,GOLDIE,BRODY
542,150,JAYNE,NOLTE
150,27,JULIA,MCQUEEN
636,119,WARREN,JACKMAN
616,157,GRETA,MALDEN
771,90,SEAN,GUINESS
443,112,RUSSELL,BACALL
930,130,GRETA,KEITEL
67,7,GRACE,MOSTEL
361,155,IAN,TANDY
841,137,MORGAN,WILLIAMS
301,95,DARYL,WAHLBERG
23,150,JAYNE,NOLTE
742,116,DAN,STREEP
564,26,RIP,CRAWFORD
146,165,AL,GARLAND
431,130,GRETA,KEITEL
783,117,RENEE,TRACY
623,72,SEAN,WILLIAMS
224,187,RENEE,BALL
458,38,TOM,MCKELLEN
589,20,LUCILLE,TRACY
572,37,VAL,BOLGER
87,184,HUMPHREY,GARLAND
77,30,SANDRA,PECK
470,92,KIRSTEN,AKROYD
117,74,MILLA,KEITEL
827,177,GENE,MCKELLEN
903,171,OLYMPIA,PFEIFFER
788,166,NICK,DEGENERES
25,187,RENEE,BALL
309,104,PENELOPE,CRONYN
734,189,CUBA,BIRCH
842,175,WILLIAM,HACKMAN
838,92,KIRSTEN,AKROYD
392,26,RIP,CRAWFORD
522,13,UMA,WOOD
333,42,TOM,MIRANDA
530,10,CHRISTIAN,GABLE
568,101,SUSAN,DAVIS
379,156,FAY,WOOD
550,173,ALAN,DREYFUSS
638,191,GREGORY,GOODING
738,195,JAYNE,SILVERSTONE
795,122,SALMA,NOLTE
260,78,GROUCHO,SINATRA
832,13,UMA,WOOD
631,83,BEN,WILLIS
625,110,SUSAN,DAVIS
580,184,HUMPHREY,GARLAND
441,187,RENEE,BALL
574,33,MILLA,PECK
24,38,TOM,MCKELLEN
378,17,HELEN,VOIGHT
592,130,GRETA,KEITEL
376,138,LUCILLE,DEE
262,79,MAE,HOFFMAN
917,18,DAN,TORN
826,23,SANDRA,KILMER
734,17,HELEN,VOIGHT
706,87,SPENCER,PECK
787,141,CATE,HARRIS
601,67,JESSICA,BAILEY
380,36,BURT,DUKAKIS
338,65,ANGELA,HUDSON
520,90,SEAN,GUINESS
36,47,JULIA,BARRYMORE
938,72,SEAN,WILLIAMS
239,43,KIRK,JOVOVICH
547,92,KIRSTEN,AKROYD
444,163,CHRISTOPHER,WEST
245,48,FRANCES,DAY-LEWIS
751,44,NICK,STALLONE
476,152,BEN,HARRIS
461,176,JON,CHASE
410,147,FAY,WINSLET
92,12,KARL,BERRY
210,114,MORGAN,MCDORMAND
586,27,JULIA,MCQUEEN
502,15,CUBA,OLIVIER
980,64,RAY,JOHANSSON
450,131,JANE,JACKMAN
415,27,JULIA,MCQUEEN
537,74,MILLA,KEITEL
956,74,MILLA,KEITEL
852,174,MICHAEL,BENING
930,10,CHRISTIAN,GABLE
508,47,JULIA,BARRYMORE
345,106,GROUCHO,DUNST
437,103,MATTHEW,LEIGH
830,191,GREGORY,GOODING
41,162,OPRAH,KILMER
775,33,MILLA,PECK
719,194,MERYL,ALLEN
852,64,RAY,JOHANSSON
358,141,CATE,HARRIS
148,123,JULIANNE,DENCH
219,81,SCARLETT,DAMON
442,90,SEAN,GUINESS
954,82,WOODY,JOLIE
792,148,EMILY,DEE
87,4,JENNIFER,DAVIS
49,171,OLYMPIA,PFEIFFER
702,140,WHOOPI,HURT
929,86,GREG,CHAPLIN
311,25,KEVIN,BLOOM
838,82,WOODY,JOLIE
447,57,JUDE,CRUISE
1,1,PENELOPE,GUINESS
222,187,RENEE,BALL
978,159,LAURA,BRODY
490,4,JENNIFER,DAVIS
222,121,LIZA,BERGMAN
146,171,OLYMPIA,PFEIFFER
779,165,AL,GARLAND
802,176,JON,CHASE
967,100,SPENCER,DEPP
126,106,GROUCHO,DUNST
544,26,RIP,CRAWFORD
239,78,GROUCHO,SINATRA
506,180,JEFF,SILVERSTONE
232,143,RIVER,DEAN
416,12,KARL,BERRY
858,58,CHRISTIAN,AKROYD
514,146,ALBERT,JOHANSSON
428,78,GROUCHO,SINATRA
203,5,JOHNNY,LOLLOBRIGIDA
172,133,RICHARD,PENN
732,5,JOHNNY,LOLLOBRIGIDA
241,59,DUSTIN,TAUTOU
520,78,GROUCHO,SINATRA
677,104,PENELOPE,CRONYN
880,151,GEOFFREY,HESTON
950,73,GARY,PENN
173,190,AUDREY,BAILEY
795,26,RIP,CRAWFORD
856,58,CHRISTIAN,AKROYD
44,74,MILLA,KEITEL
424,120,PENELOPE,MONROE
711,85,MINNIE,ZELLWEGER
410,191,GREGORY,GOODING
177,60,HENRY,BERRY
498,194,MERYL,ALLEN
748,113,MORGAN,HOPKINS
669,161,HARVEY,HOPE
381,99,JIM,MOSTEL
968,88,KENNETH,PESCI
579,181,MATTHEW,CARREY
801,191,GREGORY,GOODING
897,134,GENE,HOPKINS
801,164,HUMPHREY,WILLIS
732,109,SYLVESTER,DERN
47,8,MATTHEW,JOHANSSON
707,35,JUDY,DEAN
871,66,MARY,TANDY
322,44,NICK,STALLONE
252,176,JON,CHASE
852,78,GROUCHO,SINATRA
15,69,KENNETH,PALTROW
415,14,VIVIEN,BERGEN
847,153,MINNIE,KILMER
138,185,MICHAEL,BOLGER
92,70,MICHELLE,MCCONAUGHEY
895,103,MATTHEW,LEIGH
398,65,ANGELA,HUDSON
442,123,JULIANNE,DENCH
20,102,WALTER,TORN
591,85,MINNIE,ZELLWEGER
20,136,ED,MANSFIELD
788,34,AUDREY,OLIVIER
828,193,BURT,TEMPLE
259,104,PENELOPE,CRONYN
453,82,WOODY,JOLIE
717,50,NATALIE,HOPKINS
159,199,JULIA,FAWCETT
360,165,AL,GARLAND
40,3,ED,CHASE
194,126,FRANCES,TOMEI
297,156,FAY,WOOD
450,171,OLYMPIA,PFEIFFER
979,102,WALTER,TORN
573,93,ELLEN,PRESLEY
202,5,JOHNNY,LOLLOBRIGIDA
969,11,ZERO,CAGE
431,32,TIM,HACKMAN
916,93,ELLEN,PRESLEY
532,28,WOODY,HOFFMAN
990,61,CHRISTIAN,NEESON
550,2,NICK,WAHLBERG
325,111,CAMERON,ZELLWEGER
667,172,GROUCHO,WILLIAMS
788,94,KENNETH,TORN
728,150,JAYNE,NOLTE
730,5,JOHNNY,LOLLOBRIGIDA
657,109,SYLVESTER,DERN
679,182,DEBBIE,AKROYD
255,120,PENELOPE,MONROE
507,21,KIRSTEN,PALTROW
105,150,JAYNE,NOLTE
869,195,JAYNE,SILVERSTONE
809,84,JAMES,PITT
590,96,GENE,WILLIS
815,196,BELA,WALKEN
802,190,AUDREY,BAILEY
928,29,ALEC,WAYNE
792,143,RIVER,DEAN
531,20,LUCILLE,TRACY
862,97,MEG,HAWKE
433,11,ZERO,CAGE
202,129,DARYL,CRAWFORD
540,139,EWAN,GOODING
48,116,DAN,STREEP
53,102,WALTER,TORN
910,129,DARYL,CRAWFORD
543,74,MILLA,KEITEL
93,169,KENNETH,HOFFMAN
161,134,GENE,HOPKINS
644,19,BOB,FAWCETT
457,12,KARL,BERRY
433,177,GENE,MCKELLEN
243,145,KIM,ALLEN
737,111,CAMERON,ZELLWEGER
239,60,HENRY,BERRY
545,81,SCARLETT,DAMON
486,96,GENE,WILLIS
636,54,PENELOPE,PINKETT
123,102,WALTER,TORN
164,31,SISSY,SOBIESKI
839,176,JON,CHASE
105,29,ALEC,WAYNE
940,189,CUBA,BIRCH
806,198,MARY,KEITEL
303,155,IAN,TANDY
794,17,HELEN,VOIGHT
228,144,ANGELA,WITHERSPOON
129,54,PENELOPE,PINKETT
148,24,CAMERON,STREEP
853,38,TOM,MCKELLEN
378,68,RIP,WINSLET
386,150,JAYNE,NOLTE
508,186,JULIA,ZELLWEGER
913,54,PENELOPE,PINKETT
412,188,ROCK,DUKAKIS
832,24,CAMERON,STREEP
908,88,KENNETH,PESCI
448,64,RAY,JOHANSSON
89,161,HARVEY,HOPE
420,136,ED,MANSFIELD
861,54,PENELOPE,PINKETT
107,130,GRETA,KEITEL
88,64,RAY,JOHANSSON
75,150,JAYNE,NOLTE
238,125,ALBERT,NOLTE
248,142,JADA,RYDER
287,16,FRED,COSTNER
519,168,WILL,WILSON
525,130,GRETA,KEITEL
555,158,VIVIEN,BASINGER
717,120,PENELOPE,MONROE
648,61,CHRISTIAN,NEESON
732,30,SANDRA,PECK
212,98,CHRIS,BRIDGES
313,173,ALAN,DREYFUSS
395,51,GARY,PHOENIX
955,98,CHRIS,BRIDGES
661,184,HUMPHREY,GARLAND
296,72,SEAN,WILLIAMS
644,93,ELLEN,PRESLEY
448,156,FAY,WOOD
280,105,SIDNEY,CROWE
924,161,HARVEY,HOPE
785,109,SYLVESTER,DERN
790,28,WOODY,HOFFMAN
49,83,BEN,WILLIS
868,181,MATTHEW,CARREY
241,168,WILL,WILSON
892,108,WARREN,NOLTE
253,87,SPENCER,PECK
597,198,MARY,KEITEL
161,68,RIP,WINSLET
840,68,RIP,WINSLET
900,119,WARREN,JACKMAN
613,164,HUMPHREY,WILLIS
809,174,MICHAEL,BENING
758,101,SUSAN,DAVIS
433,90,SEAN,GUINESS
517,6,BETTE,NICHOLSON
273,117,RENEE,TRACY
10,142,JADA,RYDER
936,101,SUSAN,DAVIS
839,88,KENNETH,PESCI
208,120,PENELOPE,MONROE
309,42,TOM,MIRANDA
981,62,JAYNE,NEESON
499,187,RENEE,BALL
746,176,JON,CHASE
824,180,JEFF,SILVERSTONE
566,106,GROUCHO,DUNST
920,75,BURT,POSEY
783,15,CUBA,OLIVIER
197,32,TIM,HACKMAN
898,120,PENELOPE,MONROE
453,11,ZERO,CAGE
267,81,SCARLETT,DAMON
495,14,VIVIEN,BERGEN
214,33,MILLA,PECK
148,73,GARY,PENN
947,165,AL,GARLAND
552,78,GROUCHO,SINATRA
893,21,KIRSTEN,PALTROW
805,60,HENRY,BERRY
856,23,SANDRA,KILMER
731,36,BURT,DUKAKIS
10,117,RENEE,TRACY
653,24,CAMERON,STREEP
281,84,JAMES,PITT
804,21,KIRSTEN,PALTROW
286,72,SEAN,WILLIAMS
882,124,SCARLETT,BENING
33,182,DEBBIE,AKROYD
251,147,FAY,WINSLET
369,107,GINA,DEGENERES
5,51,GARY,PHOENIX
531,115,HARRISON,BALE
260,37,VAL,BOLGER
342,15,CUBA,OLIVIER
39,145,KIM,ALLEN
827,174,MICHAEL,BENING
474,154,MERYL,GIBSON
332,152,BEN,HARRIS
338,116,DAN,STREEP
271,16,FRED,COSTNER
412,116,DAN,STREEP
347,126,FRANCES,TOMEI
654,70,MICHELLE,MCCONAUGHEY
945,104,PENELOPE,CRONYN
882,189,CUBA,BIRCH
661,115,HARRISON,BALE
940,194,MERYL,ALLEN
173,112,RUSSELL,BACALL
924,15,CUBA,OLIVIER
791,69,KENNETH,PALTROW
564,25,KEVIN,BLOOM
326,15,CUBA,OLIVIER
379,187,RENEE,BALL
733,178,LISA,MONROE
476,65,ANGELA,HUDSON
545,198,MARY,KEITEL
851,164,HUMPHREY,WILLIS
700,21,KIRSTEN,PALTROW
96,126,FRANCES,TOMEI
125,138,LUCILLE,DEE
588,179,ED,GUINESS
518,2,NICK,WAHLBERG
421,182,DEBBIE,AKROYD
969,24,CAMERON,STREEP
263,74,MILLA,KEITEL
422,186,JULIA,ZELLWEGER
484,47,JULIA,BARRYMORE
144,57,JUDE,CRUISE
544,102,WALTER,TORN
910,81,SCARLETT,DAMON
852,102,WALTER,TORN
415,74,MILLA,KEITEL
734,167,LAURENCE,BULLOCK
784,20,LUCILLE,TRACY
673,108,WARREN,NOLTE
488,89,CHARLIZE,DENCH
722,69,KENNETH,PALTROW
849,91,CHRISTOPHER,BERRY
593,156,FAY,WOOD
72,149,RUSSELL,TEMPLE
850,100,SPENCER,DEPP
301,169,KENNETH,HOFFMAN
87,3,ED,CHASE
549,58,CHRISTIAN,AKROYD
786,162,OPRAH,KILMER
347,198,MARY,KEITEL
137,92,KIRSTEN,AKROYD
999,52,CARMEN,HUNT
621,43,KIRK,JOVOVICH
685,168,WILL,WILSON
872,100,SPENCER,DEPP
910,7,GRACE,MOSTEL
299,128,CATE,MCQUEEN
549,190,AUDREY,BAILEY
56,168,WILL,WILSON
969,72,SEAN,WILLIAMS
862,139,EWAN,GOODING
83,106,GROUCHO,DUNST
892,6,BETTE,NICHOLSON
688,147,FAY,WINSLET
585,61,CHRISTIAN,NEESON
18,45,REESE,KILMER
273,44,NICK,STALLONE
551,28,WOODY,HOFFMAN
354,149,RUSSELL,TEMPLE
602,139,EWAN,GOODING
14,188,ROCK,DUKAKIS
728,102,WALTER,TORN
427,13,UMA,WOOD
162,114,MORGAN,MCDORMAND
445,75,BURT,POSEY
29,105,SIDNEY,CROWE
719,83,BEN,WILLIS
162,111,CAMERON,ZELLWEGER
413,84,JAMES,PITT
826,160,CHRIS,DEPP
906,143,RIVER,DEAN
474,111,CAMERON,ZELLWEGER
4,162,OPRAH,KILMER
864,167,LAURENCE,BULLOCK
389,34,AUDREY,OLIVIER
954,160,CHRIS,DEPP
209,96,GENE,WILLIS
999,104,PENELOPE,CRONYN
227,122,SALMA,NOLTE
835,60,HENRY,BERRY
388,183,RUSSELL,CLOSE
656,113,MORGAN,HOPKINS
518,97,MEG,HAWKE
360,185,MICHAEL,BOLGER
485,143,RIVER,DEAN
986,27,JULIA,MCQUEEN
732,111,CAMERON,ZELLWEGER
953,127,KEVIN,GARLAND
517,94,KENNETH,TORN
957,17,HELEN,VOIGHT
726,58,CHRISTIAN,AKROYD
47,89,CHARLIZE,DENCH
54,62,JAYNE,NEESON
864,105,SIDNEY,CROWE
833,13,UMA,WOOD
770,131,JANE,JACKMAN
756,132,ADAM,HOPPER
384,118,CUBA,ALLEN
834,164,HUMPHREY,WILLIS
532,11,ZERO,CAGE
875,44,NICK,STALLONE
758,7,GRACE,MOSTEL
292,113,MORGAN,HOPKINS
446,102,WALTER,TORN
466,97,MEG,HAWKE
756,19,BOB,FAWCETT
583,38,TOM,MCKELLEN
463,7,GRACE,MOSTEL
979,80,RALPH,CRUZ
260,144,ANGELA,WITHERSPOON
135,83,BEN,WILLIS
15,105,SIDNEY,CROWE
504,144,ANGELA,WITHERSPOON
74,95,DARYL,WAHLBERG
477,27,JULIA,MCQUEEN
895,45,REESE,KILMER
909,66,MARY,TANDY
