<page title>,diameter x length,diaphragm blades,filter size,focal length,groupselements,maximum aperture,maximum magnification,minimum aperture,object distance,optical construction,weight,dimensions diameter,focusing distance,lens construction,number of diaphragm,aspect ratio,battery,dimensions w x h x d,effective pixels,focal length equiv,gps,hdmi,image stabilisation,iso sensitivity,lcd screen size inch,max aperture,max resolution,max shutter speed,movie size,optical zoom,sensor size,sensor type,storage type,total pixels,usb,weight inc batteries,wireless,continuous shooting fps,focal length fmm,image processor,lens mount,microphone,shutter speed,viewfinder,dimensions weight,exposure control,flash,others,picture size,power supply,shooting range focusing range,shutter,closest focusing distance,dimensions approx,maximum reproduction ratio,weight approx,auto power off time,film,film feeding out,film size,lens,shutter release,accessory,angle of view,diaphragm blade number,filter diameter,lens construction groupselements,macro mag ratio,minimum focus,model,type of zooming,aperture,autofocus,camera mount type,dimensions dxl,elementsgroups,filter thread,format compatibility,image stabilization,magnification,minimum focus distance,tripod collar,closest marked focusing distance m,dimensions dia x length extension from lens mount mm,filter attachment size mm,lens construction elements groups,weight g,angle of view for sd1,dimensions,minimum focusing distance,number of diaphragm blades,continuous shooting,lcd type,capacity,card type,class rating,read speed,speed rating,write speed,corresponding mounts,filter size mm,maximum magnifications,mininum aperture,operating temperature range,receptor head,type,flash synchronization,filterattachment size,focusing,no of diaphragm blades,iris blades,mount,builtin flash,digital zoom,file format,flash range,lcd monitor,self timer,shooting modes,manual focus,diameter x length extension from lens mount,picture angle,angle of view 35mm equivalent,dimensions diameter x length,maximum magnification ratio,35mm film equivalent focal length,af actuator,angle of view horzntl vertl diagnl,closest focusing distance m,distance information,filter diameter mm,image size,image stabilizer,lens construction elementsgroups,max diameter x length mm,maximum magnification x,the figures when used on apsc sized digital camera,diameter x llength,macro magn ratio,model no,mounts available,supplied accessories,audio recording,burst rate,color spaces,connectivity,exposure metering,exposure modes,external flash connection,file formats,flash modes,focus range,maximum effective flash range,memory card type,pixels,resolution,screen,sensor,software system requirements,video clip length,video recording,viewfinder type,white balance modes,wifi,zoom,battery type,operating temperature,power consumption,power source,flash duration,flashready indicator,construction,effect,filter factor,front filter thread size,front lens cap size,grade,multicoated,size,ac power adapter,bit depth,dimensions wxhxd,operatingstorage temperature,remote control,screen coverage,closest focussing distance m,dustmoisture resistance,autofocus points,camera format,dedicated flash system,diopter adjustment,display screen,dust reduction system,flash compensation,focus mode,focus type,interval recording,max sync speed,metering method,sensor type size,viewfinder coverage,viewfinder eye point,viewfinder magnification,viewfinder pixel count,wifi capable,available capacities,card dimension,compatibility,form factor,performancespeed,security,storage temperature,support,35mm equivalent focal length,accessory shoe,recording media,scene modes,video format,accessories,coating,compatible mount,aperture range,weightinclbattery,card dimensions,weightinc batteries,iso,measuring modes,measuring range,magnification extension tube ef12 ii,magnification extension tube ef25 ii,continuous shooting flash,continuous shooting jpeg,continuous shooting raw,full zoom focus shutter response,shot to shot with flash,shot to shot without flash,shutter response,switch on time to taking a photo,wide focus shutter response,sdhc card dimension,builtin memory,waterproofing,diagonal angle of view,hard case,horizontal angle of view,lens hood,magnification with extension tube ef12,bounce head,coverage,guide no,recycle time,ttl dedication,closest focus distance,focus modes,rotating,item no,mount type,applications,interface,aperture type,optical image stabilizer,overall length,standard accessories,focus method,apertureshutter priority,brightness difference,cine speeds,display readout,ev range iso100,exposure calibration,exposure memory,flash to ambient ratio,fstop display range,iso range,measuring system,multiple flash,shadowhighlight calculation,shutter speed ambient,shutter speed flash,format,maximum magn ratio,model no,supplied accessory,maxdiameter,aperture blades,min aperture,lens type,stabilisation,focus adjustment,bus interface speed,durability,swivel head,specialties,startup time,viewfinder size,depth mm,height mm,width mm,tiltshift,focal length maximum aperture,max diameter x length weight,audio format,image sensor,nfc,application,color temperature,macro magnification ratio,angle of view diagonal,compatible mounts,diameter,entire length 9,length 8,standard accessory,weight 10,working distance,package style,recording capacity gb,speed class,usable capacity gb,file size,focus,frame rate,minimum illumination,recording format,speaker,screen size,weight oz
Sony SAL100M28 100mm f/2.8 Macro Lenses,,9,,100mm,,,,,,,1.11 lb (505 g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:01,,,,,,,,,24°,,,,,,,,Maximum: f/2.8,Yes,"Sony Alpha, Minolta AF","Approx. 2.95 x 3.90"" (7.5 x 9.9 cm)",8-Aug,Front:55 mm,35mm Film / Full-Frame Digital Sensor,No,1x,1.2' (36.58 cm),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon AF NIKKOR 35mm f/2D Lenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,64.5 x 43.5,52.0,6/5,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigma ART 30mm f/1.4 DC HSM Lenses - Nikon Mount,,,Diameter 62mm,,,,01:06.8,F16,,,435g / 15.3 oz.,,,9 Elements in 8 Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7 degrees,Diameter 74.2mm x Length 63.3mm / 2.9in. x 2.5in.,30cm / 11.8in.,9 Blades (Rounded diaphragm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D3200 Body Only Digital SLR Camera - Black,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL14,125 x 96 x 76.5 mm,Approx. 24.16 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Hi1 (ISO 12800)",3.0,,6016 x 4000,,"1920 x 1080
1280 x 720
640 x 424",,23.1 x 15.4 mm,CMOS,SD / SDHC /SDXC,Approx. 24.7 megapixels,2.0,505g,Optional,3,1.5x,Expeed 3,F mount,"Built-in monaural microphone, External stereo microphone terminal provided","30-1/4000 sec, bulb","Optical, 95% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D3300 Kit with 18-140mm VR Lens Digital SLR Camera - Red,,,,,,,,,,,,,,,,3:2,EN-EL14a lithium-ion battery and charger,124 x 98 x 76 mm (4.88 x 3.86 x 2.99″),24 megapixels,,None,Yes (mini-HDMI),No,"Auto, 100, 200, 400, 800, 1600, 3200, 6400, 12800, 25600 (with boost)",,,6000 x 4000,,,,APS-C (23.5 x 15.6 mm),CMOS,SD/SDHC/SDXC,25 megapixels,USB 2.0,430 g (0.95 lb / 15.17 oz),Optional,,1.5×,Expeed 4,Nikon F mount,Mono,30 sec - 1/4000 sec,"Optical (pentamirror), 95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes (5.fps),Fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D3200 Twin Kit with Nikon 18-55mm VR II and 55-300mm VR Lenses Digital SLR Camera - Black,,,,,,,,,,,,,,,,3:2,Lithium-Ion EN-EL14 rechargeable battery & charger,125 x 96 x 77 mm (4.92 x 3.78 x 3.03″),24 megapixels,,Optional,Yes (Mini Type C),No,"Auto, 100, 200, 400, 800, 1600, 3200, 6400 (12800 with boost)",,,6016 x 4000,,,,APS-C (23.2 x 15.4 mm),CMOS,SD/SDHC/SDXC,25 megapixels,USB 2.0,505 g (1.11 lb / 17.81 oz),Optional,,1.5×,Expeed 3,Nikon F mount,Mono,30 sec - 1/4000 sec,"Optical (pentamirror), 95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes (4 fps),Fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D3300 Kit with 18-140mm VR Lens Digital SLR Camera - Black,,,,,,,,,,,,,,,,3:2,EN-EL14a lithium-ion battery and charger,124 x 98 x 76 mm (4.88 x 3.86 x 2.99″),24 megapixels,,None,Yes (mini-HDMI),No,"Auto, 100, 200, 400, 800, 1600, 3200, 6400, 12800, 25600 (with boost)",,,6000 x 4000,,,,APS-C (23.5 x 15.6 mm),CMOS,SD/SDHC/SDXC,25 megapixels,USB 2.0,430 g (0.95 lb / 15.17 oz),Optional,,1.5×,Expeed 4,Nikon F mount,Mono,30 sec - 1/4000 sec,"Optical (pentamirror), 95%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes (5.fps),Fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D3200 Kit with 18-55mm VR II Lens Digital SLR Camera - Black,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL14,125 x 96 x 76.5 mm,Approx. 24.16 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Hi1 (ISO 12800)",3.0,,6016 x 4000,,"1920 x 1080
1280 x 720
640 x 424",,23.1 x 15.4 mm,CMOS,SD / SDHC /SDXC,Approx. 24.7 megapixels,2.0,505g,Optional,3,1.5x,Expeed 3,F mount,"Built-in monaural microphone, External stereo microphone terminal provided","30-1/4000 sec, bulb","Optical, 95% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexar 600X 16GB 90MB/s Professional SD Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 GB,SDHC UHS-I,Class 10,Max. 90 MB/s,600x,Max. 45 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigma APO 70-200mm f/2.8 EX DG OS HSM Lenses - Canon Mount,,,,,,,,,,,,,,22 Elements in 17 Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3-12.3,,,,,,,,,,,,,,,,,,,,,,,,,86.4x197.6 mm/3.4x7.8 in,140 cm / 55.1 in,9,,,,,,,,,Sigma,77,1:08,f22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D4 Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL18,160 x 156.5 x 90.5 mm,Approx. 16.2 megapixels,,Optional,HDMI mini,No,"ISO 100-12800, expandable to Lo-1 (ISO 50), Hi-1(ISO 25600) / Hi2 (ISO 51200)/ Hi-3 (ISO 102400)/ Hi-4 (ISO 204800)",3.2,,4928 x 3280,,"1920 x 1080
1280 x 720
640 x 424",,36.0 x 23.9 mm,CMOS,"Type I CF Card (UDMA -compatible), XQD",Approx. 16.2 megapixels,2.0,1340g,Optional,10 (CL) or 10-11 (CH),1x,Expeed 3,F mount,Built-in monaural or external stereo microphone,"30-1/8000 sec, bulb","Optical, 100% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EOS 700D Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),LP-E8,133 x 100 x 79mm,Approx. 18 megapixels,,Optional,HDMI mini,No,"ISO 100-12800, expandable to H (equivalent to ISO 25600)",3.0,,5184 x 3456,,"1920 x 1080
1280 x 720
640 x 480",,22.3 x 14.9mm,CMOS,SD/SDHC/SDXC card (Compatible with UHS-I),Approx. 18.5 megapixels,2.0,580g,Optional,5,1.6x,DIGIC 5,EF mount,"Built-in stereo microphone, External stereo microphone terminal provided","30-1/4000 sec, bulb","Optical, 95% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D7100 Kit with AF-S 18-105mm VR Lens Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL15,135.5 x 106.5 x 76 mm,Approx. 24.1 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Lo-1 (ISO 50), Hi1 (ISO 12800) and Hi2 (ISO 25600)",3.2,,6000 x 4000,,"1920 x 1080
1280 x 720
640 x 424",,23.5 x 15.6 mm,CMOS,SD / SDHC / SDXC,Approx. 24.69 megapixels,2.0,765g,Optional,6,1.5x,Expeed 3,F mount,Built-in Stereo microphone or external stereo microphone,"30-1/8000 sec, bulb","Optical, 100% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EOS 7D Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),LP-E6,148.2 x 110.7 x 73.5 mm,Approx. 18 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to H (equivalent to ISO 12800)",3.0,,5184 x 3456,,"1920 x 1080
1280 x 720
640 x 480",,22.3 x 14.9mm,CMOS,"Type I or II CF Card, UDMA-compatible",Approx. 19 megapixels,2.0,900g,Optional,8,1.6x,DIGIC 4,EF mount,"Built-in monaural microphone, External stereo microphone terminal provided","30-1/8000 sec, bulb","Optical, 100% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EOS 100D Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),LP-E12,116.8 x 90.7 x 69.4 mm,Approx. 18 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to H (equivalent to ISO 12800)",3.0,,5184 x 3456,,"1920 x 1080
1280 x 720
640 x 480",,22.3 x 14.9mm,CMOS,SD/SDHC/SDXC card (Compatible with UHS-I),Approx. 18.5 megapixels,2.0,407g,Optional,4,1.6x,DIGIC 5,EF mount,"Built-in monaural microphone, External stereo microphone terminal provided",30-1/4000 sec,"Optical, 95% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sony SEL1018 10-18mm f/4 Alpha E-mount Wide-Angle Zoom Lens,,7,,10 - 18mm,,,,,,,7.94 oz (225 g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109° - 76°,,,,,,,,Maximum: f/4,Yes,Sony (E Mount for NEX),"Approx. 2.76 x 2.50"" (70 x 63.5 mm)",10/8,Front:62 mm,DSLR (APS-C Sensor),Yes,0.1x,"9.84"" (24.99 cm)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sekonic L-208 TwinMate Light Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32° to 104° F / 0° to 40° C,Self Contained Sliding Lumisphere,Analog exposure meter for ambient light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D7100 Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL15,135.5 x 106.5 x 76 mm,Approx. 24.1 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Lo-1 (ISO 50), Hi1 (ISO 12800) and Hi2 (ISO 25600)",3.2,,6000 x 4000,,"1920 x 1080
1280 x 720
640 x 424",,23.5 x 15.6 mm,CMOS,SD / SDHC / SDXC,Approx. 24.69 megapixels,2.0,765g,Optional,6,1.5x,Expeed 3,F mount,Built-in Stereo microphone or external stereo microphone,"30-1/8000 sec, bulb","Optical, 100% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujifilm Fujinon XF 18-55mm f/2.8-4 OIS Zoom Lens,,7 7,,10 - 24mm 18 - 55mm,,,,,,,11.64 oz (330 g) 14.46 oz (410 g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Specified By Manufacturer,,,,,,,,,Not Specified By Manufacturer,,,,,,,,,79.1° - 28.4° 110° - 61.2°,,,,,,,,Maximum: f/2.8 - 4 Maximum: f/4,Yes Yes,Fujifilm X mount Fujifilm X mount,"Approx. 2.56 x 2.77"" (65 x 70.4 mm) Approx. 3.07 x 3.43"" (78 x 87 mm)",14/10 14/10,Front:72 mm Front:58 mm,DSLR (APS-C Sensor) APS-C,Yes Yes,0.16x 0.08 - 0.15x,"11.81"" (30 cm) 9.45"" (24 cm)",No,,,,,,,,,,,,,,,,,,,,,,,,,Not Specified By Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sigma APO 50-500mm f/4.5-6.3 DG OS HSM Lenses - Nikon Mount,,,,,,,,,,,1970g / 69.5oz.,,,22 Elements in 6 Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8-5.0,,,,,,,,,,,,,,,,,,,,,,,,,104.4x219 mm/4.1x8.6 in,,9,,,,,,,,,,95,01:03.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon AF-S NIKKOR 70-200mm f/4G ED VR Lenses,,,,70-200 mm,,f/4,,f/32,,,Approx. 850 g (30.0 oz),,,"20 elements in 14 groups (including 3 ED lens elements, one HRI lens element, and lens elements with Nano-Crystal coatings)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approx. 0.274x,,,,,,,,,Nikon film SLR and FX-format D-SLR cameras: 34° 20′ - 12° 20′ Nikon DX-format D-SLR cameras: 22° 50′ - 8°,,,,,,,,,,,,,,,,,1 m (3.28 ft) from focal plane at all zoom positions,,,,,,,,Approx. 78 mm maximum diameter x 178.5 mm (distance from camera lens mount flange),,,,,,,,,,,,,,,,,Type G AF-S lens with built-in CPU and F mount,,67 mm,Nikon Internal Focusing (IF) System with autofocus controlled by Silent Wave Motor and separate focus ring for manual focus,9 (rounded diaphragm opening),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samyang 24mm T1.5 VDSLR Cine Lenses - Canon,,,,24mm,,,,,,,21.7 oz (615.0 g),,,"13 elements in 12 groups (4 elements low-dispersion glass, 2 Aspheric elements)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full Frame: 84.1°,,77mm,,,,,,Maximum: T1.5,,,,,,,,,"9.84"" (25.00 cm)",,,,,,,,"3.27 x 3.84"" (8.30 x 9.75 cm)",,,,,,,,,,,,,,,,,,,,,,8.0,Canon EF-Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
